dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
stars_5,SVC,0.1111111111111111,['impute_random' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_linear_regression' 'impute_standard' 'impute_median' 'impute_mice' 'impute_random_forest'],['impute_mice' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_standard' 'impute_random_forest' 'impute_random' 'impute_knn'],[ 0.00553947  0.00415606  0.00177053  0.00140998  0.00093821  0.  0.         -0.00043088 -0.00155079],[ 0.0058477   0.00567167  0.00464804  0.00311315  0.00202184  0. -0.00809841 -0.01977734 -0.02250619],0.2479125
stars_6,DecisionTree,0.0,['impute_median' 'impute_standard' 'impute_random' 'impute_random_forest' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_knn' 'impute_linear_regression'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest' 'impute_standard' 'impute_median' 'impute_mean' 'impute_knn'],[ 0.00089627  0.         -0.00092032 -0.00181208 -0.00221589 -0.0022204 -0.00314221 -0.00533708 -0.00667172],[ 0.00353342  0.00220749  0.00183821  0.00122588  0.00085642  0. -0.0001376  -0.00029645 -0.00034758],0.1989625
stars_6,LogisticRegression,0.1111111111111111,['impute_knn' 'impute_cmeans' 'impute_random' 'impute_standard' 'impute_median' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_mean'],['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_knn'],[ 1.29666583e-03  7.77173695e-04  3.40086532e-04  0.00000000e+00  0.00000000e+00 -4.67137217e-05 -2.50316986e-04 -5.76558180e-04 -7.89934219e-04],[ 0.00035734  0.         -0.00054425 -0.00173889 -0.00183937 -0.00210167 -0.00213195 -0.00226104 -0.00252819],0.1989625
stars_6,KNN,0.2222222222222222,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_cmeans'],[ 0.00666942  0.          0.         -0.00016082 -0.00141892 -0.00193462 -0.00439359 -0.00873209 -0.00927722],[ 0.00051408  0.         -0.00086761 -0.00100233 -0.00102655 -0.00110301 -0.0012638  -0.00219842 -0.00224773],0.1989625
stars_6,RandomForest,0.1111111111111111,['impute_random' 'impute_cmeans' 'impute_median' 'impute_standard' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mean'],['impute_random' 'impute_linear_regression' 'impute_mean' 'impute_knn' 'impute_median' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_random_forest'],[ 0.00390126  0.00133427  0.00131386  0.         -0.0004273  -0.00043118 -0.00043326 -0.00043409 -0.00261859],[ 0.00215092  0.00092494  0.00077741  0.00074221  0.00063132  0.00044423  0.00013319  0.         -0.00125942],0.1989625
stars_6,AdaBoost,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_median' 'impute_knn' 'impute_mean' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_random_forest' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.00280755 0.00187708 0.00181081 0.0011941  0.00091165 0.0009002 0.00037705 0.00029286 0.        ],0.1989625
stars_6,SVC,0.3333333333333333,['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_standard' 'impute_median'],['impute_mice' 'impute_random_forest' 'impute_linear_regression' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_standard' 'impute_random' 'impute_knn'],[0.00560099 0.00468822 0.00423514 0.00378207 0.00328517 0.00266455 0.00206237 0.         0.        ],[ 0.01279103  0.01000962  0.00907158  0.0045644   0.00453217  0.00025458  0.         -0.01328385 -0.01803483],0.1989625
stars_7,DecisionTree,0.1111111111111111,['impute_knn' 'impute_mice' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_mean' 'impute_random_forest' 'impute_cmeans' 'impute_random'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest' 'impute_mean' 'impute_standard' 'impute_median' 'impute_knn'],[ 0.00181519  0.0004374   0.         -0.0004419  -0.00087479 -0.00089879 -0.00178857 -0.00266337 -0.00307529],[ 0.00569977  0.0018347   0.00157929  0.00104903  0.00020047  0.00011948  0.         -0.00010127 -0.00054281],0.1489499999999999
stars_7,LogisticRegression,0.1111111111111111,['impute_standard' 'impute_median' 'impute_random' 'impute_mean' 'impute_knn' 'impute_random_forest' 'impute_cmeans' 'impute_mice' 'impute_linear_regression'],['impute_standard' 'impute_random' 'impute_median' 'impute_knn' 'impute_random_forest' 'impute_mice' 'impute_mean' 'impute_linear_regression' 'impute_cmeans'],[ 0.          0.         -0.00191237 -0.00796208 -0.00815891 -0.00815891 -0.00863342 -0.0090499  -0.00905104],[ 0.         -0.00166548 -0.00545696 -0.00581393 -0.00585611 -0.00682173 -0.00684133 -0.006951   -0.00706538],0.1489499999999999
stars_7,KNN,0.0,['impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_random' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_knn' 'impute_random_forest' 'impute_median' 'impute_cmeans' 'impute_mean'],[ 0.00063718  0.          0.         -0.0029588  -0.00429235 -0.00497709 -0.00600714 -0.01228257 -0.01377815],[ 0.00284094  0.00027762  0.00020874  0.         -0.00026433 -0.00040854 -0.00060169 -0.00109923 -0.00118716],0.1489499999999999
stars_7,RandomForest,0.1111111111111111,['impute_standard' 'impute_median' 'impute_random' 'impute_cmeans' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_mean' 'impute_random_forest'],['impute_random' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_standard' 'impute_median' 'impute_random_forest'],[ 0.         -0.00128983 -0.00301898 -0.0030378  -0.00349525 -0.00435613 -0.00480816 -0.00568912 -0.00656554],[ 3.32655805e-03  7.35782640e-04  5.80210427e-04  2.68166534e-04  1.96210893e-04  1.74485458e-04  0.00000000e+00 -4.45532388e-05 -1.58372201e-03],0.1489499999999999
stars_7,AdaBoost,0.2222222222222222,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_knn' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_standard' 'impute_random_forest' 'impute_mice'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 4.43020721e-03  2.36095903e-03  1.46016505e-03  9.44074593e-04  9.80547783e-05  4.21935279e-06  0.00000000e+00 -1.92168608e-04 -5.67169937e-04],0.1489499999999999
stars_7,SVC,0.0,['impute_random' 'impute_standard' 'impute_median' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_mean'],['impute_cmeans' 'impute_random' 'impute_mean' 'impute_knn' 'impute_median' 'impute_random_forest' 'impute_mice' 'impute_standard' 'impute_linear_regression'],[ 0.00227509  0.          0.         -0.00044774 -0.00051048 -0.00100008 -0.00142052 -0.00143635 -0.00146724],[ 0.0081511   0.00587427  0.00467163  0.00390908  0.00359649  0.00216636  0.00186476  0.         -0.00059811],0.1489499999999999
stars_8,DecisionTree,0.1111111111111111,['impute_median' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_standard'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_random_forest' 'impute_median' 'impute_mean' 'impute_knn'],[0.0052951  0.00528017 0.00528017 0.00312277 0.00308843 0.0026677 0.00221263 0.00175755 0.        ],[ 4.17787751e-03  1.52644705e-03  1.13376534e-03  7.57101397e-04  0.00000000e+00 -9.68481419e-05 -1.92959130e-04 -1.94665594e-04 -9.02329356e-04],0.1031375
stars_8,LogisticRegression,0.2222222222222222,['impute_standard' 'impute_median' 'impute_knn' 'impute_random' 'impute_random_forest' 'impute_mean' 'impute_mice' 'impute_cmeans' 'impute_linear_regression'],['impute_standard' 'impute_random' 'impute_median' 'impute_random_forest' 'impute_mean' 'impute_knn' 'impute_cmeans' 'impute_mice' 'impute_linear_regression'],[ 0.          0.         -0.00053333 -0.00089546 -0.00235949 -0.00437943 -0.00509347 -0.00509347 -0.0055356 ],[ 0.         -0.00148899 -0.00348192 -0.00456693 -0.00480148 -0.00487986 -0.00514472 -0.00522659 -0.00525784],0.1031375
stars_8,KNN,0.0,['impute_mean' 'impute_random' 'impute_standard' 'impute_median' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mice' 'impute_linear_regression' 'impute_median' 'impute_random_forest' 'impute_knn' 'impute_cmeans' 'impute_mean'],[ 0.00464479  0.00121435  0.          0.         -0.0013416  -0.00142701 -0.00142701 -0.00192602 -0.00382318],[ 0.00175678  0.         -0.00016247 -0.00027007 -0.00079027 -0.00083566 -0.00090994 -0.00144842 -0.0015237 ],0.1031375
stars_8,RandomForest,0.1111111111111111,['impute_median' 'impute_cmeans' 'impute_random' 'impute_knn' 'impute_standard' 'impute_random_forest' 'impute_mean' 'impute_linear_regression' 'impute_mice'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_mean' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_random_forest'],[ 8.66162588e-04  4.23445978e-04  4.12718135e-04  1.88916561e-05  0.00000000e+00 -1.32966504e-05 -4.44291811e-04 -4.46144428e-04 -1.32393333e-03],[ 2.54566809e-03  7.21272576e-04  2.93663387e-04  2.09720581e-04  2.03728305e-04  0.00000000e+00 -1.21117827e-05 -2.72339399e-05 -1.85041603e-03],0.1031375
stars_8,AdaBoost,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_median' 'impute_knn' 'impute_mean' 'impute_standard' 'impute_linear_regression' 'impute_cmeans' 'impute_mice' 'impute_random_forest'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[ 0.00379657  0.00157642  0.00057178  0.00047889  0.         -0.00031051 -0.0003259  -0.00084884 -0.00112531],0.1031375
stars_8,SVC,0.1111111111111111,['impute_cmeans' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],['impute_median' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_random' 'impute_knn'],[ 8.72122933e-04  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.87314374e-05 -3.88014345e-04 -3.88014345e-04 -3.88014345e-04 -1.40927265e-03],[ 0.00138494  0.         -0.0048037  -0.00711438 -0.00863435 -0.00912433 -0.01380864 -0.01693624 -0.02391395],0.1031375
stars_9,DecisionTree,0.2222222222222222,['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_mean' 'impute_standard' 'impute_knn'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random_forest' 'impute_knn'],[ 0.00441407  0.00397745  0.00308476  0.00224595  0.00221484  0.00131884  0.00046668  0.         -0.001736  ],[ 5.37593451e-03  1.29354822e-03  9.44126767e-04  5.79561055e-04  0.00000000e+00 -3.41973096e-05 -2.02214608e-04 -9.03738591e-04 -1.41023035e-03],0.0479125
stars_9,LogisticRegression,0.2222222222222222,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_knn' 'impute_random_forest' 'impute_mice' 'impute_linear_regression' 'impute_cmeans'],['impute_standard' 'impute_random' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.00089841  0.          0.         -0.00529309 -0.00558077 -0.00558077 -0.00564203 -0.00567266 -0.00605296],[ 0.         -0.01370696 -0.01715581 -0.01819593 -0.01826905 -0.01841796 -0.01846397 -0.01847446 -0.01862848],0.0479125
stars_9,KNN,0.1111111111111111,['impute_mean' 'impute_random' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_linear_regression'],['impute_random' 'impute_mice' 'impute_linear_regression' 'impute_standard' 'impute_knn' 'impute_random_forest' 'impute_median' 'impute_cmeans' 'impute_mean'],[ 0.00230724  0.00083523  0.          0.          0.         -0.00101152 -0.00153227 -0.00153227 -0.00153227],[ 0.00285651  0.00038456  0.00031723  0.         -0.00056046 -0.00069815 -0.00073061 -0.00094493 -0.00102984],0.0479125
stars_9,RandomForest,0.3333333333333333,['impute_median' 'impute_random' 'impute_standard' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_linear_regression' 'impute_random_forest' 'impute_mice'],['impute_random' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_standard' 'impute_median' 'impute_random_forest'],[ 0.00043571  0.00043436  0.         -0.00040962 -0.00042131 -0.00128538 -0.00130945 -0.00174828 -0.00218566],[ 0.0040937   0.00107702  0.00060868  0.00047527  0.00031782  0.00018203  0.         -0.00024232 -0.00181874],0.0479125
stars_9,AdaBoost,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest' 'impute_cmeans'],['impute_random' 'impute_knn' 'impute_linear_regression' 'impute_median' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_random_forest' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0. 0.],[0.01001372 0.00344134 0.00210841 0.00161612 0.0015364  0.00133646 0.00115058 0.00061037 0.        ],0.0479125
stars_9,SVC,0.2222222222222222,['impute_random' 'impute_linear_regression' 'impute_mean' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_random_forest' 'impute_standard' 'impute_median'],['impute_random' 'impute_cmeans' 'impute_mean' 'impute_mice' 'impute_median' 'impute_linear_regression' 'impute_knn' 'impute_random_forest' 'impute_standard'],[0.00219032 0.00174287 0.00133678 0.00130716 0.00087144 0.00087144 0.00026798 0.         0.        ],[0.0143743  0.0113178  0.01088181 0.00972923 0.00803888 0.0067264 0.00403838 0.0008904  0.        ],0.0479125
stars_10,DecisionTree,0.0,['impute_random_forest' 'impute_median' 'impute_mean' 'impute_random' 'impute_linear_regression' 'impute_knn' 'impute_cmeans' 'impute_standard' 'impute_mice'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_cmeans' 'impute_standard' 'impute_mean' 'impute_median'],[0.01050647 0.00128589 0.00085726 0.00085726 0.00085726 0.00042863 0.00042863 0.         0.        ],[ 0.03710766  0.02055752  0.01231736  0.00950546  0.00869836  0.00093046  0.         -0.00271089 -0.00492212],0.511475
stars_10,LogisticRegression,0.1111111111111111,['impute_random' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_standard' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_median' 'impute_mice' 'impute_mean' 'impute_cmeans'],[ 8.21848341e-03  3.56585141e-03  3.36175824e-03  3.02780190e-03  2.42823709e-03  1.02047849e-03  1.64963110e-06  0.00000000e+00 -4.24169786e-02],[ 0.         -0.04628156 -0.0910833  -0.09292958 -0.09337192 -0.0959423 -0.0974292  -0.09901866 -0.10076394],0.511475
stars_10,KNN,0.2222222222222222,['impute_random' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_cmeans' 'impute_mean'],[ 0.02739968  0.01220934  0.00598071  0.00254396  0.         -0.00101313 -0.01599896 -0.01851852 -0.07581123],[ 0.00891885  0.         -0.02360399 -0.02560971 -0.02614074 -0.02823997 -0.02827183 -0.03093169 -0.03236948],0.511475
stars_10,RandomForest,0.2222222222222222,['impute_random' 'impute_cmeans' 'impute_knn' 'impute_median' 'impute_standard' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_random_forest'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_mean' 'impute_median'],[ 0.00918668  0.00186618  0.00047416  0.00040473  0.         -0.00037794 -0.00166852 -0.00263574 -0.0163337 ],[ 0.03385341  0.01170033  0.00361596  0.         -0.00021995 -0.00038193 -0.00287915 -0.00290141 -0.00590678],0.511475
stars_10,AdaBoost,0.1111111111111111,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_median' 'impute_mice' 'impute_linear_regression'],[ 0.          0.          0.          0.          0.          0.  0.          0.         -0.24973896],[ 0.01919675  0.         -0.01177106 -0.01654305 -0.0176977  -0.02164027 -0.02244629 -0.02388762 -0.02485859],0.511475
stars_10,SVC,0.0,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_mean' 'impute_median'],[ 0.02022454  0.          0.         -0.01521831 -0.02965201 -0.03598494 -0.04494011 -0.04784025 -0.10809308],[ 0.         -0.00329596 -0.02077819 -0.02733583 -0.02998962 -0.03248525 -0.03463758 -0.03571996 -0.03857029],0.511475
stars_11,DecisionTree,0.1111111111111111,['impute_random_forest' 'impute_mice' 'impute_standard' 'impute_median' 'impute_random' 'impute_linear_regression' 'impute_cmeans' 'impute_mean' 'impute_knn'],['impute_random' 'impute_cmeans' 'impute_median' 'impute_mean' 'impute_mice' 'impute_standard' 'impute_linear_regression' 'impute_random_forest' 'impute_knn'],[ 0.00927456  0.00042918  0.          0.          0.          0.  0.         -0.00042918 -0.00085836],[ 1.07499030e-02  1.29967726e-03  1.24981171e-03  5.71724264e-04  2.02554828e-04  0.00000000e+00 -3.35548397e-05 -8.63974948e-05 -1.91167297e-03],0.4567625
stars_11,LogisticRegression,0.1111111111111111,['impute_cmeans' 'impute_mean' 'impute_knn' 'impute_random' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_median' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],[ 0.01034405  0.00850424  0.00665108  0.00638841  0.00348111  0.0019192  0.         -0.00048237 -0.04167741],[ 0.         -0.00434041 -0.0128483  -0.01300799 -0.0156145  -0.01788346 -0.01792446 -0.02154784 -0.02384347],0.4567625
stars_11,KNN,0.2222222222222222,['impute_random' 'impute_mean' 'impute_cmeans' 'impute_standard' 'impute_median' 'impute_linear_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_median' 'impute_mean' 'impute_cmeans' 'impute_standard' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],[ 0.02712463  0.01757395  0.00950518  0.          0.         -0.0062601 -0.00639106 -0.00921106 -0.06560827],[ 0.00818623  0.00184386  0.00067683  0.00064943  0.         -0.00137984 -0.0024266  -0.00325719 -0.00375603],0.4567625
stars_11,RandomForest,0.1111111111111111,['impute_cmeans' 'impute_random' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_median' 'impute_standard' 'impute_mean' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest' 'impute_knn'],[ 0.00634167  0.00484345  0.00448124  0.00217746  0.00185103  0.00177904  0.         -0.00260781 -0.01403454],[ 0.00949178  0.         -0.00045511 -0.00081061 -0.00103728 -0.00104815 -0.00114728 -0.00220482 -0.00268496],0.4567625
stars_11,AdaBoost,0.1111111111111111,['impute_knn' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_random_forest'],['impute_random' 'impute_knn' 'impute_cmeans' 'impute_random_forest' 'impute_median' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_standard'],[ 0.0039587   0.          0.          0.          0.          0.  0.          0.         -0.18114221],[0.01014121 0.00551091 0.00474886 0.00463854 0.00435118 0.00396235 0.00349905 0.00292763 0.        ],0.4567625
stars_11,SVC,0.1111111111111111,['impute_random' 'impute_median' 'impute_standard' 'impute_mean' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_random_forest'],['impute_median' 'impute_standard' 'impute_mean' 'impute_cmeans' 'impute_linear_regression' 'impute_knn' 'impute_random_forest' 'impute_random' 'impute_mice'],[ 0.01377977  0.00053874  0.         -0.00932369 -0.02049688 -0.02101181 -0.02464372 -0.02783225 -0.08677552],[ 0.00087615  0.         -0.00770706 -0.00774415 -0.01154977 -0.01449298 -0.01450926 -0.01500578 -0.01914814],0.4567625
stars_12,DecisionTree,0.2222222222222222,['impute_random_forest' 'impute_knn' 'impute_cmeans' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_standard' 'impute_mean' 'impute_random'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_standard' 'impute_mean' 'impute_median'],[ 0.00572091  0.00268252  0.0017874   0.00128699  0.000858    0.000429  0.          0.         -0.000429  ],[ 0.03953793  0.01332264  0.01179233  0.00765489  0.00197466  0.00197273  0.         -0.00187272 -0.00255513],0.395825
stars_12,LogisticRegression,0.0,['impute_mean' 'impute_knn' 'impute_random' 'impute_linear_regression' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_mice' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_cmeans' 'impute_median' 'impute_random_forest' 'impute_knn'],[ 0.00575269  0.00336665  0.00161892  0.00041003  0.          0. -0.00015487 -0.0004964  -0.03989095],[ 0.         -0.06043947 -0.10552895 -0.10997982 -0.11186686 -0.11271373 -0.11574892 -0.11994438 -0.12304177],0.395825
stars_12,KNN,0.2222222222222222,['impute_random' 'impute_median' 'impute_mean' 'impute_standard' 'impute_cmeans' 'impute_mice' 'impute_linear_regression' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_median' 'impute_cmeans' 'impute_mean'],[ 0.01113568  0.00052478  0.00019388  0.         -0.0031627  -0.01532925 -0.01816679 -0.01850136 -0.06215272],[ 0.01633216  0.         -0.02046365 -0.02266762 -0.02305999 -0.02513366 -0.02516137 -0.02724468 -0.02880669],0.395825
stars_12,RandomForest,0.1111111111111111,['impute_random' 'impute_mice' 'impute_cmeans' 'impute_linear_regression' 'impute_knn' 'impute_standard' 'impute_mean' 'impute_median' 'impute_random_forest'],['impute_random' 'impute_random_forest' 'impute_linear_regression' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_mean' 'impute_median'],[ 0.00302245  0.00221154  0.00185627  0.00096793  0.00092806  0. -0.00308394 -0.00395324 -0.01633093],[ 0.03718273  0.01041656  0.0030198   0.         -0.00102367 -0.00179345 -0.00295459 -0.00358473 -0.00632361],0.395825
stars_12,AdaBoost,0.0,['impute_standard' 'impute_mean' 'impute_median' 'impute_random' 'impute_knn' 'impute_mice' 'impute_linear_regression' 'impute_cmeans' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_cmeans' 'impute_mean' 'impute_median' 'impute_random_forest' 'impute_knn' 'impute_linear_regression' 'impute_mice'],[ 0.         0.         0.         0.         0.         0.  0.         0.        -0.2470854],[ 0.02380152  0.         -0.0367054  -0.04030917 -0.04067932 -0.04402628 -0.04730484 -0.04734431 -0.04776874],0.395825
stars_12,SVC,0.3333333333333333,['impute_random' 'impute_standard' 'impute_median' 'impute_mean' 'impute_mice' 'impute_knn' 'impute_linear_regression' 'impute_cmeans' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_random_forest' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_knn' 'impute_mean' 'impute_median'],[ 0.01285465  0.          0.         -0.01513083 -0.03014322 -0.03034154 -0.03067929 -0.03129264 -0.07571552],[ 0.0062652   0.         -0.02527832 -0.02883507 -0.02914231 -0.0301203 -0.03362899 -0.03684884 -0.04008398],0.395825
stars_13,DecisionTree,0.2222222222222222,['impute_random_forest' 'impute_linear_regression' 'impute_knn' 'impute_median' 'impute_mice' 'impute_mean' 'impute_random' 'impute_cmeans' 'impute_standard'],['impute_random' 'impute_standard' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_random_forest' 'impute_cmeans' 'impute_mean' 'impute_median'],[0.00918348 0.00306447 0.00138616 0.00128589 0.00086199 0.00085726 0.00085726 0.00085726 0.        ],[ 0.01923133  0.         -0.00155835 -0.0016684  -0.00182023 -0.00286459 -0.00422885 -0.00496344 -0.0069533 ],0.3453125
stars_13,LogisticRegression,0.1111111111111111,['impute_random' 'impute_standard' 'impute_median' 'impute_cmeans' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_mean' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_mean' 'impute_median' 'impute_linear_regression' 'impute_mice' 'impute_knn' 'impute_cmeans' 'impute_random_forest'],[ 1.29032402e-02  0.00000000e+00 -5.12949714e-06 -1.03395340e-03 -1.61359917e-03 -3.77911583e-03 -4.27345491e-03 -5.15479866e-03 -3.46891526e-02],[ 0.         -0.05097169 -0.0840124  -0.08635528 -0.0882534  -0.08841854 -0.08997295 -0.0899818  -0.10101909],0.3453125
stars_13,KNN,0.1111111111111111,['impute_random' 'impute_cmeans' 'impute_standard' 'impute_median' 'impute_mean' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_random_forest'],['impute_random' 'impute_standard' 'impute_median' 'impute_knn' 'impute_linear_regression' 'impute_mice' 'impute_cmeans' 'impute_random_forest' 'impute_mean'],[ 0.02692087  0.00059336  0.          0.         -0.00659301 -0.01054209 -0.01204395 -0.01267095 -0.0517245 ],[ 0.01386687  0.         -0.00864323 -0.01040415 -0.01108844 -0.01141891 -0.0117824  -0.01183172 -0.01204698],0.3453125
