name,column,percentage_outliers,std_outliers,technique_accuracy,f1_technique
frogs,MFCCs_15,30,4,LOF,0.1902751101292451
frogs,MFCCs_11,30,4,LOF,0.1864007244420317
frogs,MFCCs_13,40,4,LOF,0.1710092822774952
frogs,MFCCs_22,40,4,LOF,0.1306317338943771
frogs,MFCCs_15,40,4,LOF,0.1618755613458055
frogs,MFCCs_11,40,4,LOF,0.1851658855694628
frogs,MFCCs_13,50,4,LOF,0.1713053935549547
frogs,MFCCs_22,50,4,LOF,0.1299579944462236
frogs,MFCCs_15,50,4,LOF,0.1648721031773281
frogs,MFCCs_11,50,4,LOF,0.168366075992429
frogs,MFCCs_13,10,5,IQR,0.9966498777804644
frogs,MFCCs_22,10,5,IQR,0.9971273704851716
frogs,MFCCs_15,10,5,IQR,0.9878297982777664
frogs,MFCCs_11,10,5,IQR,0.998435093752842
frogs,MFCCs_13,20,5,IQR,1.0
frogs,MFCCs_22,20,5,IQR,0.9994478929494528
frogs,MFCCs_15,20,5,IQR,0.9993335483005736
frogs,MFCCs_11,20,5,IQR,0.9992467431680772
frogs,MFCCs_13,30,5,IQR,1.0
frogs,MFCCs_22,30,5,IQR,1.0
frogs,MFCCs_15,30,5,IQR,1.0
frogs,MFCCs_11,30,5,IQR,0.9996350254951658
frogs,MFCCs_13,40,5,IQR,1.0
frogs,MFCCs_22,40,5,IQR,1.0
frogs,MFCCs_15,40,5,IQR,1.0
frogs,MFCCs_11,40,5,IQR,1.0
frogs,MFCCs_13,50,5,IQR,0.2059284218260145
frogs,MFCCs_22,50,5,IQR,0.2744080550004669
frogs,MFCCs_15,50,5,IQR,0.1478719349344595
frogs,MFCCs_11,50,5,IQR,0.164925558896523
frogs,MFCCs_13,10,5,ISO,0.9608725241883916
frogs,MFCCs_22,10,5,ISO,0.9727069031466422
frogs,MFCCs_15,10,5,ISO,0.9555525461814882
frogs,MFCCs_11,10,5,ISO,0.96087292187348
frogs,MFCCs_13,20,5,ISO,0.6631336387331637
frogs,MFCCs_22,20,5,ISO,0.6647085719424349
frogs,MFCCs_15,20,5,ISO,0.658831130395748
frogs,MFCCs_11,20,5,ISO,0.6594202321583327
frogs,MFCCs_13,30,5,ISO,0.4850913346372427
frogs,MFCCs_22,30,5,ISO,0.4998485387876084
frogs,MFCCs_15,30,5,ISO,0.4887401627745386
frogs,MFCCs_11,30,5,ISO,0.4958364122857787
frogs,MFCCs_13,40,5,ISO,0.3812458435674347
frogs,MFCCs_22,40,5,ISO,0.3878596823512163
frogs,MFCCs_15,40,5,ISO,0.38875915937973
frogs,MFCCs_11,40,5,ISO,0.392285852814328
frogs,MFCCs_13,50,5,ISO,0.3159319680870214
frogs,MFCCs_22,50,5,ISO,0.3169575349352449
frogs,MFCCs_15,50,5,ISO,0.3151585082726813
frogs,MFCCs_11,50,5,ISO,0.3258337952539026
frogs,MFCCs_13,10,5,PERC,0.3441759034599118
frogs,MFCCs_22,10,5,PERC,0.3381260288181232
frogs,MFCCs_15,10,5,PERC,0.3437553654711117
frogs,MFCCs_11,10,5,PERC,0.3410786732115508
frogs,MFCCs_13,20,5,PERC,0.1821859373249302
frogs,MFCCs_22,20,5,PERC,0.1834658139219985
frogs,MFCCs_15,20,5,PERC,0.1834477301876593
frogs,MFCCs_11,20,5,PERC,0.1809040782116688
frogs,MFCCs_13,30,5,PERC,0.1259460280621101
frogs,MFCCs_22,30,5,PERC,0.1276784049266357
frogs,MFCCs_15,30,5,PERC,0.125519332584768
frogs,MFCCs_11,30,5,PERC,0.1256914843533907
frogs,MFCCs_13,40,5,PERC,0.0949782754479195
frogs,MFCCs_22,40,5,PERC,0.096042967056659
frogs,MFCCs_15,40,5,PERC,0.095961590545352
frogs,MFCCs_11,40,5,PERC,0.0969263391081316
frogs,MFCCs_13,50,5,PERC,0.0773011017797284
frogs,MFCCs_22,50,5,PERC,0.0777574725475956
frogs,MFCCs_15,50,5,PERC,0.0769513107767139
frogs,MFCCs_11,50,5,PERC,0.077967842800326
frogs,MFCCs_13,10,5,STD,0.6142240475002688
frogs,MFCCs_22,10,5,STD,0.5898744646917382
frogs,MFCCs_15,10,5,STD,0.6164658493017459
frogs,MFCCs_11,10,5,STD,0.6090829787973121
frogs,MFCCs_13,20,5,STD,0.1942876360683379
frogs,MFCCs_22,20,5,STD,0.164304571634809
frogs,MFCCs_15,20,5,STD,0.2022092202299872
frogs,MFCCs_11,20,5,STD,0.1764119213888788
frogs,MFCCs_13,30,5,STD,0.0
frogs,MFCCs_22,30,5,STD,0.0
frogs,MFCCs_15,30,5,STD,0.0
frogs,MFCCs_11,30,5,STD,0.0
frogs,MFCCs_13,40,5,STD,0.0
frogs,MFCCs_22,40,5,STD,0.0
frogs,MFCCs_15,40,5,STD,0.0
frogs,MFCCs_11,40,5,STD,0.0
frogs,MFCCs_13,50,5,STD,0.0
frogs,MFCCs_22,50,5,STD,0.0
frogs,MFCCs_15,50,5,STD,0.0
frogs,MFCCs_11,50,5,STD,0.0
frogs,MFCCs_13,10,5,ZSB,0.9273572178148436
frogs,MFCCs_22,10,5,ZSB,0.9254130697882896
frogs,MFCCs_15,10,5,ZSB,0.846473018006374
frogs,MFCCs_11,10,5,ZSB,0.9069267971647508
frogs,MFCCs_13,20,5,ZSB,0.9809520049441371
frogs,MFCCs_22,20,5,ZSB,0.9838307290175294
frogs,MFCCs_15,20,5,ZSB,0.963732845035824
frogs,MFCCs_11,20,5,ZSB,0.9846841190382204
frogs,MFCCs_13,30,5,ZSB,0.9941326342275832
frogs,MFCCs_22,30,5,ZSB,0.9969871950174892
frogs,MFCCs_15,30,5,ZSB,0.9930417110448873
frogs,MFCCs_11,30,5,ZSB,0.9965143424046716
frogs,MFCCs_13,40,5,ZSB,1.0
frogs,MFCCs_22,40,5,ZSB,0.9997249468503192
frogs,MFCCs_15,40,5,ZSB,0.9995088057658884
frogs,MFCCs_11,40,5,ZSB,0.9997281576591368
frogs,MFCCs_13,50,5,ZSB,0.3097152595158357
frogs,MFCCs_22,50,5,ZSB,0.61609474076837
frogs,MFCCs_15,50,5,ZSB,0.3234087634284992
frogs,MFCCs_11,50,5,ZSB,0.6110907174067677
frogs,MFCCs_13,10,5,KNN,0.2010523304053922
frogs,MFCCs_22,10,5,KNN,0.2494047118790752
frogs,MFCCs_15,10,5,KNN,0.2046114793615585
frogs,MFCCs_11,10,5,KNN,0.2053185079364791
frogs,MFCCs_13,20,5,KNN,0.3595594118536842
frogs,MFCCs_22,20,5,KNN,0.4121233498167364
frogs,MFCCs_15,20,5,KNN,0.3639355102973839
frogs,MFCCs_11,20,5,KNN,0.3677936843985771
frogs,MFCCs_13,30,5,KNN,0.4730560523775131
frogs,MFCCs_22,30,5,KNN,0.5188193221766477
frogs,MFCCs_15,30,5,KNN,0.4819874726052147
frogs,MFCCs_11,30,5,KNN,0.4837436910022495
frogs,MFCCs_13,40,5,KNN,0.5652588070687221
frogs,MFCCs_22,40,5,KNN,0.6139949202497865
frogs,MFCCs_15,40,5,KNN,0.5761478463424249
frogs,MFCCs_11,40,5,KNN,0.5761972731895446
frogs,MFCCs_13,50,5,KNN,0.6322069681657294
frogs,MFCCs_22,50,5,KNN,0.6913056489995284
frogs,MFCCs_15,50,5,KNN,0.6566885860923547
frogs,MFCCs_11,50,5,KNN,0.6586131172996791
frogs,MFCCs_13,10,5,LOF,0.2406583710086721
frogs,MFCCs_22,10,5,LOF,0.2035327876047644
frogs,MFCCs_15,10,5,LOF,0.2446768410092119
frogs,MFCCs_11,10,5,LOF,0.259463286782264
frogs,MFCCs_13,20,5,LOF,0.1826063114762483
frogs,MFCCs_22,20,5,LOF,0.1528679550772822
frogs,MFCCs_15,20,5,LOF,0.2280119753501127
frogs,MFCCs_11,20,5,LOF,0.2317913209325711
frogs,MFCCs_13,30,5,LOF,0.181276271909205
frogs,MFCCs_22,30,5,LOF,0.1771277947465723
frogs,MFCCs_15,30,5,LOF,0.1890389216907333
frogs,MFCCs_11,30,5,LOF,0.210633151144504
frogs,MFCCs_13,40,5,LOF,0.1782181452446471
frogs,MFCCs_22,40,5,LOF,0.1463835069551596
frogs,MFCCs_15,40,5,LOF,0.1671000316490435
frogs,MFCCs_11,40,5,LOF,0.1746655821733692
frogs,MFCCs_13,50,5,LOF,0.1615968190076609
frogs,MFCCs_22,50,5,LOF,0.1487347553069739
frogs,MFCCs_15,50,5,LOF,0.1578832666736159
frogs,MFCCs_11,50,5,LOF,0.1546311135516568
frogs,MFCCs_13,10,6,IQR,0.996963905341512
frogs,MFCCs_22,10,6,IQR,0.9967816370630256
frogs,MFCCs_15,10,6,IQR,0.9893745723756104
frogs,MFCCs_11,10,6,IQR,0.9978107108980996
frogs,MFCCs_13,20,6,IQR,1.0
frogs,MFCCs_22,20,6,IQR,0.999673792479081
frogs,MFCCs_15,20,6,IQR,0.9992329285705052
frogs,MFCCs_11,20,6,IQR,0.9994526321886932
frogs,MFCCs_13,30,6,IQR,1.0
frogs,MFCCs_22,30,6,IQR,1.0
frogs,MFCCs_15,30,6,IQR,1.0
frogs,MFCCs_11,30,6,IQR,1.0
frogs,MFCCs_13,40,6,IQR,1.0
frogs,MFCCs_22,40,6,IQR,1.0
frogs,MFCCs_15,40,6,IQR,1.0
frogs,MFCCs_11,40,6,IQR,1.0
frogs,MFCCs_13,50,6,IQR,0.0835193125609018
frogs,MFCCs_22,50,6,IQR,0.4334597384596942
frogs,MFCCs_15,50,6,IQR,0.1153796767954873
frogs,MFCCs_11,50,6,IQR,0.3945793584206313
frogs,MFCCs_13,10,6,ISO,0.9714216616254558
frogs,MFCCs_22,10,6,ISO,0.9801712505439538
frogs,MFCCs_15,10,6,ISO,0.9678431199962828
frogs,MFCCs_11,10,6,ISO,0.9675586710801805
frogs,MFCCs_13,20,6,ISO,0.6678043815307779
frogs,MFCCs_22,20,6,ISO,0.6650438693418005
frogs,MFCCs_15,20,6,ISO,0.6700769879800963
frogs,MFCCs_11,20,6,ISO,0.6673939162013144
frogs,MFCCs_13,30,6,ISO,0.4938761740603005
frogs,MFCCs_22,30,6,ISO,0.5034011825768946
frogs,MFCCs_15,30,6,ISO,0.49315948101482
frogs,MFCCs_11,30,6,ISO,0.495168247527873
frogs,MFCCs_13,40,6,ISO,0.3850293151953295
frogs,MFCCs_22,40,6,ISO,0.3908840902652439
frogs,MFCCs_15,40,6,ISO,0.3905830669646031
frogs,MFCCs_11,40,6,ISO,0.3891657542455134
frogs,MFCCs_13,50,6,ISO,0.314296851552603
frogs,MFCCs_22,50,6,ISO,0.324912059798097
frogs,MFCCs_15,50,6,ISO,0.3218950753128721
frogs,MFCCs_11,50,6,ISO,0.325883284790132
frogs,MFCCs_13,10,6,PERC,0.336432566940485
frogs,MFCCs_22,10,6,PERC,0.333036429224735
frogs,MFCCs_15,10,6,PERC,0.3415645194472352
frogs,MFCCs_11,10,6,PERC,0.3341165769676505
frogs,MFCCs_13,20,6,PERC,0.1838003939280677
frogs,MFCCs_22,20,6,PERC,0.182698264563306
frogs,MFCCs_15,20,6,PERC,0.1845587958369291
frogs,MFCCs_11,20,6,PERC,0.1846142111483344
frogs,MFCCs_13,30,6,PERC,0.1258232304815201
frogs,MFCCs_22,30,6,PERC,0.1277118570119816
frogs,MFCCs_15,30,6,PERC,0.1256528355961448
frogs,MFCCs_11,30,6,PERC,0.1251077801821445
frogs,MFCCs_13,40,6,PERC,0.0951536865667103
frogs,MFCCs_22,40,6,PERC,0.0960462732629863
frogs,MFCCs_15,40,6,PERC,0.094884097879155
frogs,MFCCs_11,40,6,PERC,0.0949696657189159
frogs,MFCCs_13,50,6,PERC,0.0766225335378597
frogs,MFCCs_22,50,6,PERC,0.0782493964768169
frogs,MFCCs_15,50,6,PERC,0.0773401965023469
frogs,MFCCs_11,50,6,PERC,0.0779343133571792
frogs,MFCCs_13,10,6,STD,0.6054654044158798
frogs,MFCCs_22,10,6,STD,0.595477341844016
frogs,MFCCs_15,10,6,STD,0.6026365886400605
frogs,MFCCs_11,10,6,STD,0.6125030739806442
frogs,MFCCs_13,20,6,STD,0.2503480438168275
frogs,MFCCs_22,20,6,STD,0.2184606769279664
frogs,MFCCs_15,20,6,STD,0.2530609986134227
frogs,MFCCs_11,20,6,STD,0.2510288061998559
frogs,MFCCs_13,30,6,STD,0.0
frogs,MFCCs_22,30,6,STD,0.0
frogs,MFCCs_15,30,6,STD,0.0
frogs,MFCCs_11,30,6,STD,0.0
frogs,MFCCs_13,40,6,STD,0.0
frogs,MFCCs_22,40,6,STD,0.0
frogs,MFCCs_15,40,6,STD,0.0
frogs,MFCCs_11,40,6,STD,0.0
frogs,MFCCs_13,50,6,STD,0.0
frogs,MFCCs_22,50,6,STD,0.0
frogs,MFCCs_15,50,6,STD,0.0
frogs,MFCCs_11,50,6,STD,0.0
frogs,MFCCs_13,10,6,ZSB,0.9188592417590618
frogs,MFCCs_22,10,6,ZSB,0.9255311530697494
frogs,MFCCs_15,10,6,ZSB,0.8574532278902414
frogs,MFCCs_11,10,6,ZSB,0.8984049040590552
frogs,MFCCs_13,20,6,ZSB,0.9795888279585792
frogs,MFCCs_22,20,6,ZSB,0.9849750044710406
frogs,MFCCs_15,20,6,ZSB,0.9625758878782212
frogs,MFCCs_11,20,6,ZSB,0.9861386536989696
frogs,MFCCs_13,30,6,ZSB,0.9952514910181448
frogs,MFCCs_22,30,6,ZSB,0.9984433691960554
frogs,MFCCs_15,30,6,ZSB,0.99340244188364
frogs,MFCCs_11,30,6,ZSB,0.996988089923694
frogs,MFCCs_13,40,6,ZSB,1.0
frogs,MFCCs_22,40,6,ZSB,0.9997803993142248
frogs,MFCCs_15,40,6,ZSB,0.999782024322078
frogs,MFCCs_11,40,6,ZSB,0.9997284863419514
frogs,MFCCs_13,50,6,ZSB,0.2243528278854164
frogs,MFCCs_22,50,6,ZSB,0.625
frogs,MFCCs_15,50,6,ZSB,0.2506230491066267
frogs,MFCCs_11,50,6,ZSB,0.6094239811912225
frogs,MFCCs_13,10,6,KNN,0.2054212558922483
frogs,MFCCs_22,10,6,KNN,0.2525276691966221
frogs,MFCCs_15,10,6,KNN,0.2060457375919671
frogs,MFCCs_11,10,6,KNN,0.2098468000353319
frogs,MFCCs_13,20,6,KNN,0.3577536203239403
frogs,MFCCs_22,20,6,KNN,0.4107827504039836
frogs,MFCCs_15,20,6,KNN,0.3617292357479961
frogs,MFCCs_11,20,6,KNN,0.3604437793192194
frogs,MFCCs_13,30,6,KNN,0.4819430344372328
frogs,MFCCs_22,30,6,KNN,0.5207182745966816
frogs,MFCCs_15,30,6,KNN,0.4866926422155756
frogs,MFCCs_11,30,6,KNN,0.4863902801626486
frogs,MFCCs_13,40,6,KNN,0.5888255840543183
frogs,MFCCs_22,40,6,KNN,0.6145992563272018
frogs,MFCCs_15,40,6,KNN,0.5926905131531826
frogs,MFCCs_11,40,6,KNN,0.5913408525076739
frogs,MFCCs_13,50,6,KNN,0.6793397605928011
frogs,MFCCs_22,50,6,KNN,0.6884535424953924
frogs,MFCCs_15,50,6,KNN,0.6745930776202338
frogs,MFCCs_11,50,6,KNN,0.6724859331195712
frogs,MFCCs_13,10,6,LOF,0.2095912260601651
frogs,MFCCs_22,10,6,LOF,0.2498052864547209
frogs,MFCCs_15,10,6,LOF,0.2276074406306167
frogs,MFCCs_11,10,6,LOF,0.2676428195517707
frogs,MFCCs_13,20,6,LOF,0.1905389432235406
frogs,MFCCs_22,20,6,LOF,0.2274379373664816
frogs,MFCCs_15,20,6,LOF,0.2063583865086023
frogs,MFCCs_11,20,6,LOF,0.2411503895564035
frogs,MFCCs_13,30,6,LOF,0.1579328976137275
frogs,MFCCs_22,30,6,LOF,0.1778367012145823
frogs,MFCCs_15,30,6,LOF,0.2041407445868687
frogs,MFCCs_11,30,6,LOF,0.210527332885327
frogs,MFCCs_13,40,6,LOF,0.1602638257884936
frogs,MFCCs_22,40,6,LOF,0.157475648942814
frogs,MFCCs_15,40,6,LOF,0.1559143309622064
frogs,MFCCs_11,40,6,LOF,0.1683896349629395
frogs,MFCCs_13,50,6,LOF,0.1677385900284673
frogs,MFCCs_22,50,6,LOF,0.1638461739572804
frogs,MFCCs_15,50,6,LOF,0.1624517581349704
frogs,MFCCs_11,50,6,LOF,0.1648762910231018
frogs,MFCCs_13,10,7,IQR,0.9967608536552792
frogs,MFCCs_22,10,7,IQR,0.9968075864757676
frogs,MFCCs_15,10,7,IQR,0.9892020811313084
frogs,MFCCs_11,10,7,IQR,0.9975823413324246
frogs,MFCCs_13,20,7,IQR,1.0
frogs,MFCCs_22,20,7,IQR,0.9992430002182808
frogs,MFCCs_15,20,7,IQR,0.99921673091024
frogs,MFCCs_11,20,7,IQR,0.9992415965313244
frogs,MFCCs_13,30,7,IQR,1.0
frogs,MFCCs_22,30,7,IQR,1.0
frogs,MFCCs_15,30,7,IQR,1.0
frogs,MFCCs_11,30,7,IQR,0.9997775192133012
frogs,MFCCs_13,40,7,IQR,1.0
frogs,MFCCs_22,40,7,IQR,1.0
frogs,MFCCs_15,40,7,IQR,1.0
frogs,MFCCs_11,40,7,IQR,1.0
frogs,MFCCs_13,50,7,IQR,0.235420325941229
frogs,MFCCs_22,50,7,IQR,0.462231548938866
frogs,MFCCs_15,50,7,IQR,0.152734887762678
frogs,MFCCs_11,50,7,IQR,0.3618821588937964
frogs,MFCCs_13,10,7,ISO,0.9863574861999588
frogs,MFCCs_22,10,7,ISO,0.9728042720836744
frogs,MFCCs_15,10,7,ISO,0.9727508038477624
frogs,MFCCs_11,10,7,ISO,0.9842238510609151
frogs,MFCCs_13,20,7,ISO,0.6688813130052064
frogs,MFCCs_22,20,7,ISO,0.6599543943508586
frogs,MFCCs_15,20,7,ISO,0.6689419314567252
frogs,MFCCs_11,20,7,ISO,0.6638121034654463
frogs,MFCCs_13,30,7,ISO,0.4923221922344247
frogs,MFCCs_22,30,7,ISO,0.4904761182131326
frogs,MFCCs_15,30,7,ISO,0.5019467152315905
frogs,MFCCs_11,30,7,ISO,0.5039504823123364
frogs,MFCCs_13,40,7,ISO,0.3948816910432078
frogs,MFCCs_22,40,7,ISO,0.3896266920694114
frogs,MFCCs_15,40,7,ISO,0.3983739537878465
frogs,MFCCs_11,40,7,ISO,0.3950045314889053
frogs,MFCCs_13,50,7,ISO,0.3278696123648204
frogs,MFCCs_22,50,7,ISO,0.3263182686913031
frogs,MFCCs_15,50,7,ISO,0.3256237324602207
frogs,MFCCs_11,50,7,ISO,0.3301785934089349
frogs,MFCCs_13,10,7,PERC,0.3350551733866306
frogs,MFCCs_22,10,7,PERC,0.3323371790976251
frogs,MFCCs_15,10,7,PERC,0.3425320994657987
frogs,MFCCs_11,10,7,PERC,0.3395025309771327
frogs,MFCCs_13,20,7,PERC,0.1839767382440014
frogs,MFCCs_22,20,7,PERC,0.1812545802054378
frogs,MFCCs_15,20,7,PERC,0.1845015146846016
frogs,MFCCs_11,20,7,PERC,0.1822019096605861
frogs,MFCCs_13,30,7,PERC,0.1246347335674558
frogs,MFCCs_22,30,7,PERC,0.1235749417386482
frogs,MFCCs_15,30,7,PERC,0.12696855253171
frogs,MFCCs_11,30,7,PERC,0.1274799660749178
frogs,MFCCs_13,40,7,PERC,0.0960554147552572
frogs,MFCCs_22,40,7,PERC,0.0946561188163385
frogs,MFCCs_15,40,7,PERC,0.0966951246418014
frogs,MFCCs_11,40,7,PERC,0.0953084944578866
frogs,MFCCs_13,50,7,PERC,0.0771992399801654
frogs,MFCCs_22,50,7,PERC,0.0782675340679383
frogs,MFCCs_15,50,7,PERC,0.0772209963188188
frogs,MFCCs_11,50,7,PERC,0.0777040645062984
frogs,MFCCs_13,10,7,STD,0.6201347192013896
frogs,MFCCs_22,10,7,STD,0.5844169940426748
frogs,MFCCs_15,10,7,STD,0.6255224858187678
frogs,MFCCs_11,10,7,STD,0.6187490451056387
frogs,MFCCs_13,20,7,STD,0.2643170702479823
frogs,MFCCs_22,20,7,STD,0.2286524525233207
frogs,MFCCs_15,20,7,STD,0.2718591607138321
frogs,MFCCs_11,20,7,STD,0.2607867766379016
frogs,MFCCs_13,30,7,STD,0.0
frogs,MFCCs_22,30,7,STD,0.0
frogs,MFCCs_15,30,7,STD,0.0
frogs,MFCCs_11,30,7,STD,0.0
frogs,MFCCs_13,40,7,STD,0.0
frogs,MFCCs_22,40,7,STD,0.0
frogs,MFCCs_15,40,7,STD,0.0
frogs,MFCCs_11,40,7,STD,0.0
frogs,MFCCs_13,50,7,STD,0.0
frogs,MFCCs_22,50,7,STD,0.0
frogs,MFCCs_15,50,7,STD,0.0
frogs,MFCCs_11,50,7,STD,0.0
frogs,MFCCs_13,10,7,ZSB,0.9247945126870064
frogs,MFCCs_22,10,7,ZSB,0.9258525352464554
frogs,MFCCs_15,10,7,ZSB,0.8497437193540094
frogs,MFCCs_11,10,7,ZSB,0.8960255697293836
frogs,MFCCs_13,20,7,ZSB,0.980034517746444
frogs,MFCCs_22,20,7,ZSB,0.9828915113543238
frogs,MFCCs_15,20,7,ZSB,0.9632505398214116
frogs,MFCCs_11,20,7,ZSB,0.9854906134025072
frogs,MFCCs_13,30,7,ZSB,0.9939496407059576
frogs,MFCCs_22,30,7,ZSB,0.9986536220078014
frogs,MFCCs_15,30,7,ZSB,0.992809732734005
frogs,MFCCs_11,30,7,ZSB,0.995892596962414
frogs,MFCCs_13,40,7,ZSB,0.9998872715215336
frogs,MFCCs_22,40,7,ZSB,0.999785660382023
frogs,MFCCs_15,40,7,ZSB,0.9995616511355448
frogs,MFCCs_11,40,7,ZSB,0.999785541726192
frogs,MFCCs_13,50,7,ZSB,0.1262076306657331
frogs,MFCCs_22,50,7,ZSB,0.75
frogs,MFCCs_15,50,7,ZSB,0.4959679304688227
frogs,MFCCs_11,50,7,ZSB,0.623508948094108
frogs,MFCCs_13,10,7,KNN,0.2067692896675152
frogs,MFCCs_22,10,7,KNN,0.253765844515174
frogs,MFCCs_15,10,7,KNN,0.2061942570340383
frogs,MFCCs_11,10,7,KNN,0.2067392037029465
frogs,MFCCs_13,20,7,KNN,0.3586533759060133
frogs,MFCCs_22,20,7,KNN,0.4131463795488492
frogs,MFCCs_15,20,7,KNN,0.362177796991331
frogs,MFCCs_11,20,7,KNN,0.3654271319134887
frogs,MFCCs_13,30,7,KNN,0.4861039308104524
frogs,MFCCs_22,30,7,KNN,0.5308009913638527
frogs,MFCCs_15,30,7,KNN,0.483608523162405
frogs,MFCCs_11,30,7,KNN,0.4813844769479573
frogs,MFCCs_13,40,7,KNN,0.584433207113799
frogs,MFCCs_22,40,7,KNN,0.6172699216193802
frogs,MFCCs_15,40,7,KNN,0.5855536909709984
frogs,MFCCs_11,40,7,KNN,0.5904278372008462
frogs,MFCCs_13,50,7,KNN,0.6750610872215974
frogs,MFCCs_22,50,7,KNN,0.6885183705643826
frogs,MFCCs_15,50,7,KNN,0.6781341450096221
frogs,MFCCs_11,50,7,KNN,0.6742871256425352
frogs,MFCCs_13,10,7,LOF,0.184760880634839
frogs,MFCCs_22,10,7,LOF,0.2717823309049623
frogs,MFCCs_15,10,7,LOF,0.1955167093051474
frogs,MFCCs_11,10,7,LOF,0.2412837536257559
frogs,MFCCs_13,20,7,LOF,0.1964188322161075
frogs,MFCCs_22,20,7,LOF,0.1884168310056966
frogs,MFCCs_15,20,7,LOF,0.1863629521727482
frogs,MFCCs_11,20,7,LOF,0.1852305406480254
frogs,MFCCs_13,30,7,LOF,0.1613821058521305
frogs,MFCCs_22,30,7,LOF,0.1889289812302919
frogs,MFCCs_15,30,7,LOF,0.1723088702034869
frogs,MFCCs_11,30,7,LOF,0.1712333722160825
frogs,MFCCs_13,40,7,LOF,0.1502786181461584
frogs,MFCCs_22,40,7,LOF,0.1645182727362138
frogs,MFCCs_15,40,7,LOF,0.1787293466602778
frogs,MFCCs_11,40,7,LOF,0.1663627770492804
frogs,MFCCs_13,50,7,LOF,0.1527584433202414
frogs,MFCCs_22,50,7,LOF,0.1674551375361223
frogs,MFCCs_15,50,7,LOF,0.1542584446318268
frogs,MFCCs_11,50,7,LOF,0.1619808963670913
frogs,MFCCs_13,10,8,IQR,0.996914721974446
frogs,MFCCs_22,10,8,IQR,0.9965218071408992
frogs,MFCCs_15,10,8,IQR,0.9889440241106224
frogs,MFCCs_11,10,8,IQR,0.9984712737591616
frogs,MFCCs_13,20,8,IQR,1.0
frogs,MFCCs_22,20,8,IQR,0.9993472038328726
frogs,MFCCs_15,20,8,IQR,0.9989341608454552
frogs,MFCCs_11,20,8,IQR,0.9994543301481336
frogs,MFCCs_13,30,8,IQR,1.0
frogs,MFCCs_22,30,8,IQR,1.0
frogs,MFCCs_15,30,8,IQR,1.0
frogs,MFCCs_11,30,8,IQR,0.9997037596004904
frogs,MFCCs_13,40,8,IQR,1.0
frogs,MFCCs_22,40,8,IQR,1.0
frogs,MFCCs_15,40,8,IQR,1.0
frogs,MFCCs_11,40,8,IQR,1.0
frogs,MFCCs_13,50,8,IQR,0.3661425598963298
frogs,MFCCs_22,50,8,IQR,0.2013371002746398
frogs,MFCCs_15,50,8,IQR,0.4142116056136229
frogs,MFCCs_11,50,8,IQR,0.4396811923067381
frogs,MFCCs_13,10,8,ISO,0.9816625238720308
frogs,MFCCs_22,10,8,ISO,0.9707278952989344
frogs,MFCCs_15,10,8,ISO,0.9723648254843704
frogs,MFCCs_11,10,8,ISO,0.9826670068988976
frogs,MFCCs_13,20,8,ISO,0.6747952910141949
frogs,MFCCs_22,20,8,ISO,0.6702035206884861
frogs,MFCCs_15,20,8,ISO,0.6594115372930879
frogs,MFCCs_11,20,8,ISO,0.6723505506686787
frogs,MFCCs_13,30,8,ISO,0.4971045429066663
frogs,MFCCs_22,30,8,ISO,0.4975385359948478
frogs,MFCCs_15,30,8,ISO,0.5001713156657274
frogs,MFCCs_11,30,8,ISO,0.4998908934565875
frogs,MFCCs_13,40,8,ISO,0.4047794192260068
frogs,MFCCs_22,40,8,ISO,0.3970425285326773
frogs,MFCCs_15,40,8,ISO,0.3997700860592372
frogs,MFCCs_11,40,8,ISO,0.3962652772818955
frogs,MFCCs_13,50,8,ISO,0.3297189650733065
frogs,MFCCs_22,50,8,ISO,0.3221770311710285
frogs,MFCCs_15,50,8,ISO,0.3287747841964003
frogs,MFCCs_11,50,8,ISO,0.3311983110138388
frogs,MFCCs_13,10,8,PERC,0.3402838643387064
frogs,MFCCs_22,10,8,PERC,0.3365550282873717
frogs,MFCCs_15,10,8,PERC,0.3390022806264099
frogs,MFCCs_11,10,8,PERC,0.3367915442900199
frogs,MFCCs_13,20,8,PERC,0.186195759395686
frogs,MFCCs_22,20,8,PERC,0.1846720690770354
frogs,MFCCs_15,20,8,PERC,0.1805147422733416
frogs,MFCCs_11,20,8,PERC,0.1851761072702487
frogs,MFCCs_13,30,8,PERC,0.1249733420235791
frogs,MFCCs_22,30,8,PERC,0.1252249011234821
frogs,MFCCs_15,30,8,PERC,0.1262033808904452
frogs,MFCCs_11,30,8,PERC,0.1259159744440427
frogs,MFCCs_13,40,8,PERC,0.0978048228959394
frogs,MFCCs_22,40,8,PERC,0.0951601173510022
frogs,MFCCs_15,40,8,PERC,0.0967464931159918
frogs,MFCCs_11,40,8,PERC,0.0948463215173015
frogs,MFCCs_13,50,8,PERC,0.0771827211013219
frogs,MFCCs_22,50,8,PERC,0.0770748302805323
frogs,MFCCs_15,50,8,PERC,0.0775220822621603
frogs,MFCCs_11,50,8,PERC,0.0773621121785306
frogs,MFCCs_13,10,8,STD,0.6295243202089109
frogs,MFCCs_22,10,8,STD,0.6115778781873805
frogs,MFCCs_15,10,8,STD,0.632180218985111
frogs,MFCCs_11,10,8,STD,0.6177326634467081
frogs,MFCCs_13,20,8,STD,0.303403521323037
frogs,MFCCs_22,20,8,STD,0.280815921104706
