dataset,model,ranking_eval,ranking_real,ranking_pred,value_real,value_pred,perc_completeness
stars_0,DecisionTree,0.0,['impute_standard' 'impute_random_forest' 'impute_random' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_mode'],['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],[ 0.         -0.00130397 -0.00177667 -0.00220433 -0.00313021 -0.00353833 -0.00353833 -0.00356836],[0.02963968 0.02959358 0.02636186 0.01565659 0.01404573 0.01082371 0.0103543  0.        ],0.4656125
stars_0,LogisticRegression,0.0,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_knn' 'impute_mice' 'impute_random' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 0.0109379   0.         -0.00452285 -0.00497101 -0.01418373 -0.01559521 -0.01721856 -0.01976896],[0.02519818 0.02480358 0.02156579 0.02115272 0.01313872 0.01157981 0.0114747  0.        ],0.4656125
stars_0,KNN,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_mice' 'impute_knn'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 0.08823521  0.         -0.01460402 -0.01624545 -0.07885769 -0.07956895 -0.08048548 -0.08455531],[0.02047582 0.0150801  0.01444241 0.01269236 0.00321738 0.00302205 0.00288118 0.        ],0.4656125
stars_0,RandomForest,0.125,['impute_mode' 'impute_standard' 'impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest'],['impute_knn' 'impute_mice' 'impute_random_forest' 'impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],[ 0.00046438  0.         -0.00088612 -0.00133121 -0.00259564 -0.00262113 -0.00351469 -0.00351521],[0.03284559 0.03269271 0.03102638 0.01983466 0.01693968 0.01171195 0.0116223  0.        ],0.4656125
stars_0,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random' 'impute_standard' 'impute_mode' 'impute_kproto'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.030371    0.01450403  0.01306679  0.01025932  0.00360375  0. -0.00311985 -0.00343106],0.4656125
stars_0,SVC,0.0,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_knn' 'impute_mice'],[ 0.05253451  0.         -0.00648053 -0.00648053 -0.01222769 -0.01318832 -0.01439997 -0.02388597],[ 0.         -0.02617741 -0.02868938 -0.04892758 -0.07395507 -0.07421543 -0.08431352 -0.08450644],0.4656125
stars_1,DecisionTree,0.25,['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_standard' 'impute_random_forest' 'impute_logistic_regression'],['impute_random' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[ 0.00573288  0.0048579   0.00219206  0.0013338   0.00042615  0. -0.00088819 -0.00131434],[0.03079429 0.02520222 0.02377553 0.00977142 0.00977088 0.00414329 0.00335302 0.        ],0.4526125
stars_1,LogisticRegression,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[ 0.01250431  0.         -0.00678975 -0.00723745 -0.01439668 -0.01439668 -0.01534648 -0.0195227 ],[0.04015476 0.03672794 0.03619171 0.02954094 0.02951791 0.02872317 0.02758562 0.        ],0.4526125
stars_1,KNN,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression'],['impute_random' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard'],[ 0.11096919  0.         -0.0068831  -0.00820113 -0.04709991 -0.04794214 -0.05608609 -0.0566646 ],[0.02041788 0.01574371 0.01530634 0.0019998  0.00191289 0.00048064 0.00040549 0.        ],0.4526125
stars_1,RandomForest,0.0,['impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_standard' 'impute_random' 'impute_knn' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[ 0.00439911  0.00129815  0.00087023  0.00041776  0.         -0.0004512 -0.00045553 -0.00132937],[0.03622966 0.03339571 0.03173695 0.02562871 0.02528797 0.02471347 0.02405486 0.        ],0.4526125
stars_1,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_random' 'impute_knn' 'impute_logistic_regression' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0.],[0.02490205 0.02188489 0.02044372 0.02022059 0.01861117 0.0055162 0.00528431 0.        ],0.4526125
stars_1,SVC,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_knn' 'impute_logistic_regression' 'impute_mice' 'impute_random'],[ 0.05360134  0.         -0.00553022 -0.00555568 -0.00788805 -0.00977412 -0.01309624 -0.0230968 ],[ 0.         -0.00248096 -0.00291061 -0.02054658 -0.02158095 -0.02269391 -0.02862786 -0.06644958],0.4526125
stars_2,DecisionTree,0.125,['impute_mode' 'impute_random' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_random_forest' 'impute_knn' 'impute_standard'],['impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[0.00572527 0.00441268 0.00354657 0.00264013 0.00221904 0.00179346 0.00042109 0.        ],[0.02203714 0.02120633 0.01369092 0.01357802 0.01237156 0.01079698 0.01068364 0.        ],0.4052
stars_2,LogisticRegression,0.0,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_random' 'impute_standard'],[ 0.01604658  0.         -0.00586816 -0.00586816 -0.00833609 -0.00833609 -0.00979843 -0.01687372],[0.01618441 0.0158465  0.00980419 0.00970563 0.00872014 0.00746217 0.00624305 0.        ],0.4052
stars_2,KNN,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_mice' 'impute_knn' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random' 'impute_random_forest' 'impute_logistic_regression'],[ 0.09921259  0.         -0.01168402 -0.0131894  -0.05507118 -0.05648488 -0.0604567  -0.06513772],[ 0.         -0.00836867 -0.00870941 -0.01317497 -0.01324335 -0.0140344 -0.0140985  -0.01433165],0.4052
stars_2,RandomForest,0.125,['impute_mode' 'impute_kproto' 'impute_random' 'impute_mice' 'impute_standard' 'impute_logistic_regression' 'impute_knn' 'impute_random_forest'],['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_random' 'impute_standard'],[ 0.00299411  0.00079052  0.00044366  0.00042682  0.         -0.00045361 -0.00089554 -0.00261946],[0.01925313 0.01896449 0.01223824 0.01198261 0.0111611  0.0111179 0.01101198 0.        ],0.4052
stars_2,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random' 'impute_standard' 'impute_mode' 'impute_kproto'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.03076494  0.01847064  0.01229977  0.00939154  0.00858009  0. -0.00300381 -0.00329292],0.4052
stars_2,SVC,0.0,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_knn' 'impute_mice'],[ 0.05568827  0.         -0.00590227 -0.00590227 -0.0119594  -0.0119594 -0.01748981 -0.02635794],[ 0.         -0.02602394 -0.02853591 -0.06500469 -0.07503792 -0.08677748 -0.09455588 -0.09562276],0.4052
stars_3,DecisionTree,0.0,['impute_random_forest' 'impute_kproto' 'impute_random' 'impute_standard' 'impute_mode' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_standard'],[ 4.87058551e-04  4.87058551e-04  7.49768246e-05  0.00000000e+00 -8.49648087e-04 -1.75927763e-03 -2.18184863e-03 -3.49905381e-03],[0.02130057 0.02099957 0.02002341 0.01232329 0.0115593  0.01153101 0.01137977 0.        ],0.3239499999999999
stars_3,LogisticRegression,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_knn' 'impute_mice' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[ 0.01599297  0.         -0.00356712 -0.00401505 -0.01001637 -0.01001637 -0.01204337 -0.012355  ],[0.02009837 0.01955939 0.01752232 0.01503331 0.01485808 0.01333411 0.01133282 0.        ],0.3239499999999999
stars_3,KNN,0.125,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_knn' 'impute_mice'],['impute_knn' 'impute_random' 'impute_mice' 'impute_logistic_regression' 'impute_standard' 'impute_random_forest' 'impute_kproto' 'impute_mode'],[ 0.06066898  0.         -0.0184033  -0.01889342 -0.06502512 -0.06515944 -0.06723465 -0.06723465],[ 5.73996462e-03  5.26997260e-03  4.90962407e-03  1.33465770e-05  0.00000000e+00 -9.06689492e-04 -1.10962063e-03 -1.25204030e-03],0.3239499999999999
stars_3,RandomForest,0.0,['impute_random' 'impute_mode' 'impute_random_forest' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_logistic_regression'],['impute_mice' 'impute_knn' 'impute_random' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 1.74682502e-03  8.89855972e-04  4.43838592e-04  1.18836240e-05  1.13276220e-05  9.87484282e-06  0.00000000e+00 -4.16676806e-04],[0.01943671 0.01942459 0.01670401 0.01326227 0.01194502 0.01174533 0.01138947 0.        ],0.3239499999999999
stars_3,AdaBoost,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random' 'impute_kproto' 'impute_standard' 'impute_mode'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.04277015  0.02924006  0.02499425  0.02129462  0.01048609  0.00424127  0.         -0.00354191],0.3239499999999999
stars_3,SVC,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_knn' 'impute_random'],[ 0.05798635  0.         -0.00422301 -0.00459454 -0.00782445 -0.00782445 -0.01254257 -0.01701052],[ 0.         -0.02735696 -0.0400065  -0.06581098 -0.07204057 -0.08708581 -0.09115385 -0.09332885],0.3239499999999999
stars_4,DecisionTree,0.0,['impute_random_forest' 'impute_mode' 'impute_logistic_regression' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_random' 'impute_kproto'],['impute_mice' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_standard'],[ 9.55893390e-04  4.95584355e-05  4.95584355e-05  0.00000000e+00 -3.97617860e-04 -1.27392194e-03 -2.15925028e-03 -3.49323397e-03],[0.00628115 0.0061749  0.00394909 0.00328618 0.00299689 0.00299127 0.00207754 0.        ],0.3088375
stars_4,LogisticRegression,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_random' 'impute_logistic_regression' 'impute_random_forest'],[ 0.01114313  0.         -0.00090882 -0.00135371 -0.00900214 -0.00900214 -0.00923311 -0.00970177],[ 0.00310033  0.00277383  0.00032815  0.00032302  0.         -0.00010662 -0.00030158 -0.00102601],0.3088375
stars_4,KNN,0.25,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression'],['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],[ 0.04885567  0.         -0.01447774 -0.01668932 -0.07703131 -0.08086299 -0.08182439 -0.08197071],[ 0.         -0.02250465 -0.02343352 -0.02348481 -0.02476184 -0.02483475 -0.02850071 -0.02879585],0.3088375
stars_4,RandomForest,0.125,['impute_mice' 'impute_random' 'impute_kproto' 'impute_knn' 'impute_mode' 'impute_standard' 'impute_logistic_regression' 'impute_random_forest'],['impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random' 'impute_logistic_regression' 'impute_random_forest' 'impute_standard'],[ 1.80451168e-03  1.32956855e-03  1.31127834e-03  1.69940422e-05  5.75162341e-06  0.00000000e+00 -2.61274228e-03 -4.37028888e-03],[0.00541657 0.00500436 0.00363246 0.00359273 0.0029806  0.0021152 0.00026186 0.        ],0.3088375
stars_4,AdaBoost,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_standard' 'impute_logistic_regression' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 6.59044480e-03  0.00000000e+00 -3.93356367e-06 -1.18613224e-03 -5.37828972e-03 -6.80574013e-03 -1.04931718e-02 -1.05746815e-02],0.3088375
stars_4,SVC,0.0,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_logistic_regression' 'impute_knn' 'impute_kproto' 'impute_mice' 'impute_mode' 'impute_standard' 'impute_random_forest' 'impute_random'],[ 0.03888335  0.         -0.00191718 -0.00296436 -0.00746655 -0.00746655 -0.01012274 -0.01542454],[ 3.64036851e-03  1.09867947e-03  1.06114814e-03  6.01869520e-04  5.53850214e-05  0.00000000e+00 -8.96956020e-04 -2.68957689e-03],0.3088375
stars_5,DecisionTree,0.125,['impute_random_forest' 'impute_logistic_regression' 'impute_kproto' 'impute_mice' 'impute_random' 'impute_knn' 'impute_standard' 'impute_mode'],['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_knn' 'impute_logistic_regression' 'impute_mice'],[ 0.00659574  0.00441861  0.00399246  0.00351544  0.00266314  0.00131885  0.         -0.00132932],[ 0.00225738  0.         -0.00034018 -0.00044504 -0.00087014 -0.0009204 -0.00094875 -0.00115871],0.2698125
stars_5,LogisticRegression,0.125,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_standard'],[ 0.0039779   0.         -0.00678203 -0.00768307 -0.02101279 -0.02101279 -0.02154195 -0.02411565],[4.70982855e-03 7.30549500e-04 7.30549500e-04 2.69892430e-04 9.11297351e-05 7.78499461e-05 4.34405666e-05 0.00000000e+00],0.2698125
stars_5,KNN,0.0,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_standard' 'impute_random' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest'],[ 0.03736501  0.         -0.01356537 -0.01406254 -0.06631835 -0.06890051 -0.07349492 -0.07349492],[ 0.         -0.00018389 -0.00763887 -0.00768339 -0.0078848  -0.0078848 -0.00821836 -0.0085065 ],0.2698125
stars_5,RandomForest,0.125,['impute_logistic_regression' 'impute_kproto' 'impute_random' 'impute_standard' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_standard' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_logistic_regression' 'impute_knn' 'impute_random_forest'],[ 0.0017581   0.00039176  0.00037679  0.         -0.00046985 -0.00087694 -0.0022155  -0.00307903],[ 0.         -0.00055365 -0.00488626 -0.00508086 -0.0052636  -0.00543645 -0.00550917 -0.00595519],0.2698125
stars_5,AdaBoost,0.375,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_logistic_regression' 'impute_mice' 'impute_random_forest' 'impute_standard'],[0. 0. 0. 0. 0. 0. 0. 0.],[0.00452407 0.0007319  0.0007319  0.00046393 0.00021922 0.00016535 0.00010664 0.        ],0.2698125
stars_5,SVC,0.0,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_logistic_regression' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_random'],[ 0.03595678  0.         -0.00657916 -0.00657916 -0.01923056 -0.01923056 -0.02596975 -0.03380225],[ 0.01493321  0.01282345  0.01139546  0.01119066  0.00263095  0.00263095  0.         -0.00487703],0.2698125
stars_6,DecisionTree,0.0,['impute_kproto' 'impute_standard' 'impute_random_forest' 'impute_random' 'impute_mice' 'impute_mode' 'impute_logistic_regression' 'impute_knn'],['impute_random' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_random_forest' 'impute_logistic_regression'],[ 0.00086247  0.         -0.00223739 -0.00353861 -0.00355817 -0.00442967 -0.0048639  -0.00581059],[ 0.01597608  0.01132942  0.01102351  0.00193666  0.00188443  0. -0.0038375  -0.00420451],0.2119875
stars_6,LogisticRegression,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_standard'],[ 0.01772096  0.         -0.00501308 -0.00545981 -0.01589271 -0.01589271 -0.02018957 -0.021282  ],[0.01853772 0.01344328 0.01342698 0.00810688 0.00802897 0.00802897 0.00798258 0.        ],0.2119875
stars_6,KNN,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_random' 'impute_knn' 'impute_mice' 'impute_standard' 'impute_random_forest' 'impute_mode' 'impute_kproto' 'impute_logistic_regression'],[ 0.02483106  0.         -0.01503642 -0.01824086 -0.05432314 -0.05791304 -0.05980024 -0.05980024],[ 0.01019494  0.00328212  0.00313733  0.         -0.00328154 -0.00336662 -0.00336662 -0.00364137],0.2119875
stars_6,RandomForest,0.125,['impute_standard' 'impute_knn' 'impute_random' 'impute_kproto' 'impute_mode' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_knn' 'impute_mode' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.         -0.00043258 -0.0004424  -0.00130083 -0.00132398 -0.00174614 -0.00305936 -0.00306395],[0.01275151 0.00626027 0.00562444 0.00296643 0.00280423 0.00251045 0.00234041 0.        ],0.2119875
stars_6,AdaBoost,0.125,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.01047371  0.         -0.00020546 -0.00049453 -0.00058444 -0.00085342 -0.00221187 -0.00230223],0.2119875
stars_6,SVC,0.0,['impute_random' 'impute_standard' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_mice' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression' 'impute_mode' 'impute_kproto' 'impute_standard' 'impute_random'],[ 0.03158025  0.         -0.00095595 -0.00150184 -0.01525288 -0.01568446 -0.01568446 -0.02031824],[ 0.03154031  0.03104     0.02781007  0.02773807  0.00234503  0.00234503  0.         -0.02963553],0.2119875
stars_7,DecisionTree,0.125,['impute_mode' 'impute_standard' 'impute_random' 'impute_mice' 'impute_kproto' 'impute_knn' 'impute_random_forest' 'impute_logistic_regression'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.00220335  0.         -0.00083541 -0.00089545 -0.00177589 -0.00221385 -0.00353677 -0.00525861],[0.008086   0.00694977 0.00663822 0.0042355  0.00384352 0.00365597 0.00330583 0.        ],0.1437625
stars_7,LogisticRegression,0.25,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.0049726   0.         -0.0022022  -0.00358479 -0.01226527 -0.01226527 -0.01673747 -0.01702013],[0.00941041 0.00630507 0.00603645 0.00447832 0.00435543 0.00296942 0.00242812 0.        ],0.1437625
stars_7,KNN,0.125,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_knn' 'impute_mice'],['impute_random' 'impute_mice' 'impute_knn' 'impute_standard' 'impute_kproto' 'impute_random_forest' 'impute_mode' 'impute_logistic_regression'],[ 0.00643172  0.         -0.02654735 -0.02769695 -0.03554359 -0.03601407 -0.03686455 -0.03686455],[ 0.00508076  0.00140094  0.0011507   0.         -0.00040083 -0.00063116 -0.0006641  -0.00126557],0.1437625
stars_7,RandomForest,0.125,['impute_random' 'impute_mode' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_kproto' 'impute_random_forest' 'impute_logistic_regression'],['impute_random' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_random_forest' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 0.00520659  0.00043529  0.         -0.00084928 -0.00087045 -0.00128581 -0.00173883 -0.00174191],[0.00697698 0.00492783 0.00459717 0.00254941 0.00240528 0.00218459 0.00178641 0.        ],0.1437625
stars_7,AdaBoost,0.0,['impute_standard' 'impute_mode' 'impute_random' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random_forest' 'impute_kproto'],['impute_random_forest' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_logistic_regression' 'impute_random' 'impute_kproto' 'impute_mode'],[0. 0. 0. 0. 0. 0. 0. 0.],[ 0.0093976   0.         -0.00780847 -0.00952748 -0.01030876 -0.01983485 -0.02400208 -0.03356509],0.1437625
stars_7,SVC,0.125,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_knn' 'impute_mice' 'impute_random_forest'],['impute_mode' 'impute_logistic_regression' 'impute_random_forest' 'impute_mice' 'impute_kproto' 'impute_knn' 'impute_standard' 'impute_random'],[ 0.01542239  0.         -0.00352034 -0.00436193 -0.01123312 -0.01295224 -0.01295224 -0.01998758],[ 0.02747714  0.02566928  0.01786867  0.01135277  0.00928108  0.00555111  0.         -0.03614312],0.1437625
stars_8,DecisionTree,0.25,['impute_random' 'impute_logistic_regression' 'impute_mode' 'impute_random_forest' 'impute_standard' 'impute_mice' 'impute_knn' 'impute_kproto'],['impute_random' 'impute_mice' 'impute_knn' 'impute_random_forest' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_standard'],[ 4.46432152e-03  2.69322549e-03  2.22136664e-03  1.34210860e-03  0.00000000e+00 -4.50414507e-06 -8.23806695e-04 -3.97390215e-03],[0.00527412 0.0020254  0.00182809 0.00078243 0.00066748 0.00064844 0.00052541 0.        ],0.1057375
stars_8,LogisticRegression,0.125,['impute_random' 'impute_standard' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_knn' 'impute_mice' 'impute_logistic_regression'],['impute_random' 'impute_mice' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_random_forest' 'impute_logistic_regression' 'impute_standard'],[ 0.00481734  0.         -0.0022487  -0.00265679 -0.01329665 -0.01383279 -0.01383279 -0.01487047],[7.05925196e-03 1.95525645e-03 1.76210405e-03 8.50443477e-04 8.17486882e-04 1.45502660e-04 2.46545844e-05 0.00000000e+00],0.1057375
stars_8,KNN,0.0,['impute_standard' 'impute_random' 'impute_mode' 'impute_kproto' 'impute_knn' 'impute_mice' 'impute_random_forest' 'impute_logistic_regression'],['impute_random' 'impute_standard' 'impute_knn' 'impute_mice' 'impute_mode' 'impute_kproto' 'impute_logistic_regression' 'impute_random_forest'],[ 0.         -0.02346439 -0.0384914  -0.03905045 -0.05239838 -0.05239838 -0.05341086 -0.05640493],[ 0.00553106  0.         -0.00096604 -0.00100987 -0.00157195 -0.00160644 -0.00180465 -0.00181649],0.1057375
stars_8,RandomForest,0.25,['impute_mode' 'impute_kproto' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_random' 'impute_logistic_regression' 'impute_random_forest'],['impute_random' 'impute_mice' 'impute_standard' 'impute_knn' 'impute_kproto' 'impute_mode' 'impute_logistic_regression' 'impute_random_forest'],[ 1.32703502e-03  8.87001992e-04  1.72121843e-05  0.00000000e+00 -4.21334740e-04 -4.23275627e-04 -1.28724373e-03 -1.72527264e-03],[ 0.00452429  0.00027381  0.         -0.00019634 -0.00066893 -0.00093749 -0.00094151 -0.00103383],0.1057375
