dataset,name,perc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,mean,median
character,Weaknesses,90,13.207966676008919,13.207966676008919,13.207966676008919,13.207966676008919,13.207966676008919,13.207966676008919,13.386619835460674,13.386619835460674,13.386619835460674,13.386619835460674,13.386619835460674,13.386619835460674,13.420440964144763,13.420440964144763,13.420440964144763,13.420440964144763,13.420440964144763,13.420440964144763,13.93570293003567,13.93570293003567,13.93570293003567,13.93570293003567,13.93570293003567,13.93570293003567,13.958983622705384,13.958983622705384,13.958983622705384,13.958983622705384,13.958983622705384,13.958983622705384,14.702260577854934,14.702260577854934,14.702260577854934,14.702260577854934,14.702260577854934,13.741988201697348,13.420440964144763
consumer,CustomerAge,50,6.9454936558409495,6.9454936558409495,6.9454936558409495,6.9454936558409495,6.9454936558409495,6.9454936558409495,6.98716012263374,6.98716012263374,6.98716012263374,6.98716012263374,6.98716012263374,6.98716012263374,7.50695516381313,7.50695516381313,7.50695516381313,7.50695516381313,7.50695516381313,7.50695516381313,7.567968422284185,7.567968422284185,7.567968422284185,7.567968422284185,7.567968422284185,7.567968422284185,7.586729441975095,7.586729441975095,7.586729441975095,7.586729441975095,7.586729441975095,7.586729441975095,7.61011496232408,7.61011496232408,7.61011496232408,7.61011496232408,7.61011496232408,7.360469018597228,7.50695516381313
consumer,CustomerSatisfaction,50,6.434872991279425,6.434872991279425,6.434872991279425,6.434872991279425,6.434872991279425,6.434872991279425,6.476746147511705,6.476746147511705,6.476746147511705,6.476746147511705,6.476746147511705,6.476746147511705,7.003283619134485,7.003283619134485,7.003283619134485,7.003283619134485,7.003283619134485,7.003283619134485,7.06473279038608,7.06473279038608,7.06473279038608,7.06473279038608,7.06473279038608,7.06473279038608,7.08343247932207,7.08343247932207,7.08343247932207,7.08343247932207,7.08343247932207,7.08343247932207,7.10681050858758,7.10681050858758,7.10681050858758,7.10681050858758,7.10681050858758,6.854641734535444,7.003283619134485
consumer,CustomerAge,60,6.9328548052452295,6.9328548052452295,6.9328548052452295,6.9328548052452295,6.9328548052452295,6.9328548052452295,6.98101900456771,6.98101900456771,6.98101900456771,6.98101900456771,6.98101900456771,6.98101900456771,7.487953237581064,7.487953237581064,7.487953237581064,7.487953237581064,7.487953237581064,7.487953237581064,7.555563257596814,7.555563257596814,7.555563257596814,7.555563257596814,7.555563257596814,7.555563257596814,7.580731285283465,7.580731285283465,7.580731285283465,7.580731285283465,7.580731285283465,7.580731285283465,7.610467944014725,7.610467944014725,7.610467944014725,7.610467944014725,7.610467944014725,7.35088769319198,7.487953237581064
consumer,CustomerSatisfaction,60,6.432399412556104,6.432399412556104,6.432399412556104,6.432399412556104,6.432399412556104,6.432399412556104,6.480785935277425,6.480785935277425,6.480785935277425,6.480785935277425,6.480785935277425,6.480785935277425,6.994288576225729,6.994288576225729,6.994288576225729,6.994288576225729,6.994288576225729,6.994288576225729,7.062349427071965,7.062349427071965,7.062349427071965,7.062349427071965,7.062349427071965,7.062349427071965,7.08747674064536,7.08747674064536,7.08747674064536,7.08747674064536,7.08747674064536,7.08747674064536,7.11722182479259,7.11722182479259,7.11722182479259,7.11722182479259,7.11722182479259,6.855140276417785,6.994288576225729
consumer,CustomerAge,70,6.92201836913687,6.92201836913687,6.92201836913687,6.92201836913687,6.92201836913687,6.92201836913687,6.97668012727638,6.97668012727638,6.97668012727638,6.97668012727638,6.97668012727638,6.97668012727638,7.470728391951685,7.470728391951685,7.470728391951685,7.470728391951685,7.470728391951685,7.470728391951685,7.544919716582735,7.544919716582735,7.544919716582735,7.544919716582735,7.544919716582735,7.544919716582735,7.57649593142995,7.57649593142995,7.57649593142995,7.57649593142995,7.57649593142995,7.57649593142995,7.612598310336625,7.612598310336625,7.612598310336625,7.612598310336625,7.612598310336625,7.3430870505699675,7.470728391951685
consumer,CustomerSatisfaction,70,6.42997175136523,6.42997175136523,6.42997175136523,6.42997175136523,6.42997175136523,6.42997175136523,6.484871492504945,6.484871492504945,6.484871492504945,6.484871492504945,6.484871492504945,6.484871492504945,6.9853390157542705,6.9853390157542705,6.9853390157542705,6.9853390157542705,6.9853390157542705,6.9853390157542705,7.060002094831069,7.060002094831069,7.060002094831069,7.060002094831069,7.060002094831069,7.060002094831069,7.09155729324434,7.09155729324434,7.09155729324434,7.09155729324434,7.09155729324434,7.09155729324434,7.127678337373905,7.127678337373905,7.127678337373905,7.127678337373905,7.127678337373905,6.855681187801963,6.9853390157542705
consumer,CustomerAge,80,6.912004917401646,6.912004917401646,6.912004917401646,6.912004917401646,6.912004917401646,6.912004917401646,6.97316425324879,6.97316425324879,6.97316425324879,6.97316425324879,6.97316425324879,6.97316425324879,7.4543151246081,7.4543151246081,7.4543151246081,7.4543151246081,7.4543151246081,7.4543151246081,7.53510482230477,7.53510482230477,7.53510482230477,7.53510482230477,7.53510482230477,7.53510482230477,7.573089207958166,7.573089207958166,7.573089207958166,7.573089207958166,7.573089207958166,7.573089207958166,7.615540687324924,7.615540687324924,7.615540687324924,7.615540687324924,7.615540687324924,7.336107811135813,7.4543151246081
consumer,CustomerSatisfaction,80,6.42782421641369,6.42782421641369,6.42782421641369,6.42782421641369,6.42782421641369,6.42782421641369,6.489236913085975,6.489236913085975,6.489236913085975,6.489236913085975,6.489236913085975,6.489236913085975,6.976665775643726,6.976665775643726,6.976665775643726,6.976665775643726,6.976665775643726,6.976665775643726,7.05796052642953,7.05796052642953,7.05796052642953,7.05796052642953,7.05796052642953,7.05796052642953,7.09594272908583,7.09594272908583,7.09594272908583,7.09594272908583,7.09594272908583,7.09594272908583,7.138410338855331,7.138410338855331,7.138410338855331,7.138410338855331,7.138410338855331,6.856509504520832,6.976665775643726
consumer,CustomerAge,90,6.903556951945655,6.903556951945655,6.903556951945655,6.903556951945655,6.903556951945655,6.903556951945655,6.971213696183446,6.971213696183446,6.971213696183446,6.971213696183446,6.971213696183446,6.971213696183446,7.4394455699574396,7.4394455699574396,7.4394455699574396,7.4394455699574396,7.4394455699574396,7.4394455699574396,7.526783440591429,7.526783440591429,7.526783440591429,7.526783440591429,7.526783440591429,7.526783440591429,7.571177516534471,7.571177516534471,7.571177516534471,7.571177516534471,7.571177516534471,7.571177516534471,7.62002673105621,7.62002673105621,7.62002673105621,7.62002673105621,7.62002673105621,7.330662763044449,7.4394455699574396
consumer,CustomerSatisfaction,90,6.42879354435003,6.42879354435003,6.42879354435003,6.42879354435003,6.42879354435003,6.42879354435003,6.4967181967555545,6.4967181967555545,6.4967181967555545,6.4967181967555545,6.4967181967555545,6.4967181967555545,6.97106716796719,6.97106716796719,6.97106716796719,6.97106716796719,6.97106716796719,6.97106716796719,7.05895534853373,7.05895534853373,7.05895534853373,7.05895534853373,7.05895534853373,7.05895534853373,7.1033659353157255,7.1033659353157255,7.1033659353157255,7.1033659353157255,7.1033659353157255,7.1033659353157255,7.152215555045189,7.152215555045189,7.152215555045189,7.152215555045189,7.152215555045189,6.860413683793127,6.97106716796719
consumer,CustomerGender,50,13.22378865075295,13.22378865075295,13.22378865075295,13.22378865075295,13.22378865075295,13.22378865075295,13.273317606603161,13.273317606603161,13.273317606603161,13.273317606603161,13.273317606603161,13.273317606603161,13.555445466729472,13.555445466729472,13.555445466729472,13.555445466729472,13.555445466729472,13.555445466729472,13.652258786167984,13.652258786167984,13.652258786167984,13.652258786167984,13.652258786167984,13.652258786167984,14.264839700742574,14.264839700742574,14.264839700742574,14.264839700742574,14.264839700742574,14.264839700742574,14.373995648150434,14.373995648150434,14.373995648150434,14.373995648150434,14.373995648150434,13.705367985906543,13.555445466729472
consumer,CustomerGender,60,13.22095396859983,13.22095396859983,13.22095396859983,13.22095396859983,13.22095396859983,13.22095396859983,13.276940821729417,13.276940821729417,13.276940821729417,13.276940821729417,13.276940821729417,13.276940821729417,13.547099982675551,13.547099982675551,13.547099982675551,13.547099982675551,13.547099982675551,13.547099982675551,13.66035243955403,13.66035243955403,13.66035243955403,13.66035243955403,13.66035243955403,13.66035243955403,14.25066924109695,14.25066924109695,14.25066924109695,14.25066924109695,14.25066924109695,14.25066924109695,14.388542391096895,14.388542391096895,14.388542391096895,14.388542391096895,14.388542391096895,13.705108876497686,13.547099982675551
consumer,CustomerGender,70,13.2184628587907,13.2184628587907,13.2184628587907,13.2184628587907,13.2184628587907,13.2184628587907,13.27995212497772,13.27995212497772,13.27995212497772,13.27995212497772,13.27995212497772,13.27995212497772,13.539442800817755,13.539442800817755,13.539442800817755,13.539442800817755,13.539442800817755,13.539442800817755,13.668843261501578,13.668843261501578,13.668843261501578,13.668843261501578,13.668843261501578,13.668843261501578,14.23761971628742,14.23761971628742,14.23761971628742,14.23761971628742,14.23761971628742,14.23761971628742,14.402225936434835,14.402225936434835,14.402225936434835,14.402225936434835,14.402225936434835,13.705058693040726,13.539442800817755
consumer,CustomerGender,80,13.216553134188235,13.216553134188235,13.216553134188235,13.216553134188235,13.216553134188235,13.216553134188235,13.281865462928245,13.281865462928245,13.281865462928245,13.281865462928245,13.281865462928245,13.281865462928245,13.5329730364029,13.5329730364029,13.5329730364029,13.5329730364029,13.5329730364029,13.5329730364029,13.678009847381919,13.678009847381919,13.678009847381919,13.678009847381919,13.678009847381919,13.678009847381919,14.226518352057523,14.226518352057523,14.226518352057523,14.226518352057523,14.226518352057523,14.226518352057523,14.414370652907069,14.414370652907069,14.414370652907069,14.414370652907069,14.414370652907069,13.705353493208229,13.5329730364029
consumer,CustomerGender,90,13.21398447116113,13.21398447116113,13.21398447116113,13.21398447116113,13.21398447116113,13.21398447116113,13.285274951354515,13.285274951354515,13.285274951354515,13.285274951354515,13.285274951354515,13.285274951354515,13.525066047535365,13.525066047535365,13.525066047535365,13.525066047535365,13.525066047535365,13.525066047535365,13.68639480175203,13.68639480175203,13.68639480175203,13.68639480175203,13.68639480175203,13.68639480175203,14.213001906826115,14.213001906826115,14.213001906826115,14.213001906826115,14.213001906826115,14.213001906826115,14.428574168121894,14.428574168121894,14.428574168121894,14.428574168121894,14.428574168121894,13.705291540353839,13.525066047535365
heart,oldpeak,50,7.6909382182448445,7.6909382182448445,7.6909382182448445,7.6909382182448445,7.6909382182448445,7.6909382182448445,7.866634317186155,7.866634317186155,7.866634317186155,7.866634317186155,7.866634317186155,7.866634317186155,8.057917495597914,8.057917495597914,8.057917495597914,8.057917495597914,8.057917495597914,8.057917495597914,8.243595097512756,8.243595097512756,8.243595097512756,8.243595097512756,8.243595097512756,8.243595097512756,8.405703689654745,8.405703689654745,8.405703689654745,8.405703689654745,8.405703689654745,8.405703689654745,8.486554059474324,8.486554059474324,8.486554059474324,8.486554059474324,8.486554059474324,8.114900091615718,8.057917495597914
heart,oldpeak,60,7.599326932655595,7.599326932655595,7.599326932655595,7.599326932655595,7.599326932655595,7.599326932655595,7.599948475178355,7.599948475178355,7.599948475178355,7.599948475178355,7.599948475178355,7.599948475178355,8.062891803410704,8.062891803410704,8.062891803410704,8.062891803410704,8.062891803410704,8.062891803410704,8.144331471650325,8.144331471650325,8.144331471650325,8.144331471650325,8.144331471650325,8.144331471650325,8.151706156518724,8.151706156518724,8.151706156518724,8.151706156518724,8.151706156518724,8.151706156518724,8.15180152094401,8.15180152094401,8.15180152094401,8.15180152094401,8.15180152094401,7.945949618320063,8.062891803410704
heart,oldpeak,70,7.386596179936725,7.386596179936725,7.386596179936725,7.386596179936725,7.386596179936725,7.386596179936725,7.562018604585435,7.562018604585435,7.562018604585435,7.562018604585435,7.562018604585435,7.562018604585435,7.694576652333494,7.694576652333494,7.694576652333494,7.694576652333494,7.694576652333494,7.694576652333494,7.93776247365578,7.93776247365578,7.93776247365578,7.93776247365578,7.93776247365578,7.93776247365578,8.113143889777,8.113143889777,8.113143889777,8.113143889777,8.113143889777,8.113143889777,8.21676461834819,8.21676461834819,8.21676461834819,8.21676461834819,8.21676461834819,7.807097425527757,7.694576652333494
heart,oldpeak,80,7.26410541341111,7.26410541341111,7.26410541341111,7.26410541341111,7.26410541341111,7.26410541341111,7.41708144155452,7.41708144155452,7.41708144155452,7.41708144155452,7.41708144155452,7.41708144155452,7.612590940033714,7.612590940033714,7.612590940033714,7.612590940033714,7.612590940033714,7.612590940033714,7.8222468008212696,7.8222468008212696,7.8222468008212696,7.8222468008212696,7.8222468008212696,7.8222468008212696,7.940755069186454,7.940755069186454,7.940755069186454,7.940755069186454,7.940755069186454,7.940755069186454,8.070871957941234,8.070871957941234,8.070871957941234,8.070871957941234,8.070871957941234,7.677001079421385,7.612590940033714
heart,oldpeak,90,7.407442104411591,7.407442104411591,7.407442104411591,7.407442104411591,7.407442104411591,7.407442104411591,7.410034728580155,7.410034728580155,7.410034728580155,7.410034728580155,7.410034728580155,7.410034728580155,7.9076134864304555,7.9076134864304555,7.9076134864304555,7.9076134864304555,7.9076134864304555,7.9076134864304555,7.924615174786265,7.924615174786265,7.924615174786265,7.924615174786265,7.924615174786265,7.924615174786265,7.928961363073675,7.928961363073675,7.928961363073675,7.928961363073675,7.928961363073675,7.928961363073675,7.966837941398019,7.966837941398019,7.966837941398019,7.966837941398019,7.966837941398019,7.751605452876653,7.9076134864304555
heart,cp,50,13.583901423583331,13.583901423583331,13.583901423583331,13.583901423583331,13.583901423583331,13.583901423583331,13.648804809626089,13.648804809626089,13.648804809626089,13.648804809626089,13.648804809626089,13.648804809626089,13.77603762021214,13.77603762021214,13.77603762021214,13.77603762021214,13.77603762021214,13.77603762021214,14.049550702173219,14.049550702173219,14.049550702173219,14.049550702173219,14.049550702173219,14.049550702173219,14.205049611033035,14.205049611033035,14.205049611033035,14.205049611033035,14.205049611033035,14.205049611033035,14.852648154543735,14.852648154543735,14.852648154543735,14.852648154543735,14.852648154543735,13.995523022071014,13.77603762021214
heart,thal,50,14.325254231338114,14.325254231338114,14.325254231338114,14.325254231338114,14.325254231338114,14.325254231338114,14.395704439775999,14.395704439775999,14.395704439775999,14.395704439775999,14.395704439775999,14.395704439775999,14.50282588693653,14.50282588693653,14.50282588693653,14.50282588693653,14.50282588693653,14.50282588693653,14.791607313065395,14.791607313065395,14.791607313065395,14.791607313065395,14.791607313065395,14.791607313065395,14.894264283515716,14.894264283515716,14.894264283515716,14.894264283515716,14.894264283515716,14.894264283515716,15.575904143138564,15.575904143138564,15.575904143138564,15.575904143138564,15.575904143138564,14.723927361242389,14.50282588693653
heart,cp,60,13.40746593774624,13.40746593774624,13.40746593774624,13.40746593774624,13.40746593774624,13.40746593774624,13.456412236909,13.456412236909,13.456412236909,13.456412236909,13.456412236909,13.456412236909,13.630029387262816,13.630029387262816,13.630029387262816,13.630029387262816,13.630029387262816,13.630029387262816,13.752390036293368,13.752390036293368,13.752390036293368,13.752390036293368,13.752390036293368,13.752390036293368,14.17965953365708,14.17965953365708,14.17965953365708,14.17965953365708,14.17965953365708,14.17965953365708,15.141256401172809,15.141256401172809,15.141256401172809,15.141256401172809,15.141256401172809,13.893200708487859,13.630029387262816
heart,thal,60,16.734837513896476,16.734837513896476,16.734837513896476,16.734837513896476,16.734837513896476,16.734837513896476,16.73824480373343,16.73824480373343,16.73824480373343,16.73824480373343,16.73824480373343,16.73824480373343,16.948379991162117,16.948379991162117,16.948379991162117,16.948379991162117,16.948379991162117,16.948379991162117,16.98176390318405,16.98176390318405,16.98176390318405,16.98176390318405,16.98176390318405,16.98176390318405,17.514042042418147,17.514042042418147,17.514042042418147,17.514042042418147,17.514042042418147,17.514042042418147,18.42104530042448,18.42104530042448,18.42104530042448,18.42104530042448,18.42104530042448,17.188823886528226,16.948379991162117
heart,cp,70,13.15525512920826,13.15525512920826,13.15525512920826,13.15525512920826,13.15525512920826,13.15525512920826,13.247368725538667,13.247368725538667,13.247368725538667,13.247368725538667,13.247368725538667,13.247368725538667,13.324902049393824,13.324902049393824,13.324902049393824,13.324902049393824,13.324902049393824,13.324902049393824,13.626943119788104,13.626943119788104,13.626943119788104,13.626943119788104,13.626943119788104,13.626943119788104,14.324461939919356,14.324461939919356,14.324461939919356,14.324461939919356,14.324461939919356,14.324461939919356,15.445790139129961,15.445790139129961,15.445790139129961,15.445790139129961,15.445790139129961,13.808643899392536,13.324902049393824
heart,thal,70,17.77402424549721,17.77402424549721,17.77402424549721,17.77402424549721,17.77402424549721,17.77402424549721,17.83326627057509,17.83326627057509,17.83326627057509,17.83326627057509,17.83326627057509,17.83326627057509,17.91516053518157,17.91516053518157,17.91516053518157,17.91516053518157,17.91516053518157,17.91516053518157,18.31010312356972,18.31010312356972,18.31010312356972,18.31010312356972,18.31010312356972,18.31010312356972,18.967757622456073,18.967757622456073,18.967757622456073,18.967757622456073,18.967757622456073,18.967757622456073,19.45319216244438,19.45319216244438,19.45319216244438,19.45319216244438,19.45319216244438,18.344795188454274,17.91516053518157
heart,cp,80,12.93744635059614,12.93744635059614,12.93744635059614,12.93744635059614,12.93744635059614,12.93744635059614,12.966694816845584,12.966694816845584,12.966694816845584,12.966694816845584,12.966694816845584,12.966694816845584,13.169217008823919,13.169217008823919,13.169217008823919,13.169217008823919,13.169217008823919,13.169217008823919,13.698025095393952,13.698025095393952,13.698025095393952,13.698025095393952,13.698025095393952,13.698025095393952,14.536192568170394,14.536192568170394,14.536192568170394,14.536192568170394,14.536192568170394,14.536192568170394,15.218057294834619,15.218057294834619,15.218057294834619,15.218057294834619,15.218057294834619,13.712449757518666,13.169217008823919
heart,thal,80,14.749686425665226,14.749686425665226,14.749686425665226,14.749686425665226,14.749686425665226,14.749686425665226,14.777784420105794,14.777784420105794,14.777784420105794,14.777784420105794,14.777784420105794,14.777784420105794,15.033047106034033,15.033047106034033,15.033047106034033,15.033047106034033,15.033047106034033,15.033047106034033,15.56970698663688,15.56970698663688,15.56970698663688,15.56970698663688,15.56970698663688,15.56970698663688,16.37156037987502,16.37156037987502,16.37156037987502,16.37156037987502,16.37156037987502,16.37156037987502,16.392020135300257,16.392020135300257,16.392020135300257,16.392020135300257,16.392020135300257,15.456308931040086,15.033047106034033
heart,cp,90,12.62969711884947,12.62969711884947,12.62969711884947,12.62969711884947,12.62969711884947,12.62969711884947,12.739796838430733,12.739796838430733,12.739796838430733,12.739796838430733,12.739796838430733,12.739796838430733,13.108305512505536,13.108305512505536,13.108305512505536,13.108305512505536,13.108305512505536,13.108305512505536,13.78233119527279,13.78233119527279,13.78233119527279,13.78233119527279,13.78233119527279,13.78233119527279,14.75742905414362,14.75742905414362,14.75742905414362,14.75742905414362,14.75742905414362,14.75742905414362,14.839218047950919,14.839218047950919,14.839218047950919,14.839218047950919,14.839218047950919,13.608612815856212,13.108305512505536
heart,thal,90,14.797075611790362,14.797075611790362,14.797075611790362,14.797075611790362,14.797075611790362,14.797075611790362,14.960219071116759,14.960219071116759,14.960219071116759,14.960219071116759,14.960219071116759,14.960219071116759,15.351728636671,15.351728636671,15.351728636671,15.351728636671,15.351728636671,15.351728636671,16.033484833344893,16.033484833344893,16.033484833344893,16.033484833344893,16.033484833344893,16.033484833344893,16.42659043943855,16.42659043943855,16.42659043943855,16.42659043943855,16.42659043943855,16.42659043943855,16.779276233590704,16.779276233590704,16.779276233590704,16.779276233590704,16.779276233590704,15.694599220632085,15.351728636671
pet,AgeMonths,50,26.17499008541474,26.17499008541474,26.17499008541474,26.17499008541474,26.17499008541474,26.17499008541474,26.273455901171168,26.273455901171168,26.273455901171168,26.273455901171168,26.273455901171168,26.273455901171168,26.40977326729303,26.40977326729303,26.40977326729303,26.40977326729303,26.40977326729303,26.40977326729303,26.5199190881822,26.5199190881822,26.5199190881822,26.5199190881822,26.5199190881822,26.5199190881822,26.604736829895526,26.604736829895526,26.604736829895526,26.604736829895526,26.604736829895526,26.604736829895526,26.6915528624384,26.6915528624384,26.6915528624384,26.6915528624384,26.6915528624384,26.43871472411233,26.40977326729303
pet,AgeMonths,60,25.991427446408093,25.991427446408093,25.991427446408093,25.991427446408093,25.991427446408093,25.991427446408093,26.10908798253191,26.10908798253191,26.10908798253191,26.10908798253191,26.10908798253191,26.10908798253191,26.20946184228055,26.20946184228055,26.20946184228055,26.20946184228055,26.20946184228055,26.20946184228055,26.339145310881705,26.339145310881705,26.339145310881705,26.339145310881705,26.339145310881705,26.339145310881705,26.44281400626356,26.44281400626356,26.44281400626356,26.44281400626356,26.44281400626356,26.44281400626356,26.524454498337256,26.524454498337256,26.524454498337256,26.524454498337256,26.524454498337256,26.26211120062518,26.20946184228055
pet,AgeMonths,70,25.82744776148722,25.82744776148722,25.82744776148722,25.82744776148722,25.82744776148722,25.82744776148722,25.964388074885758,25.964388074885758,25.964388074885758,25.964388074885758,25.964388074885758,25.964388074885758,26.028373313210462,26.028373313210462,26.028373313210462,26.028373313210462,26.028373313210462,26.028373313210462,26.177689347954207,26.177689347954207,26.177689347954207,26.177689347954207,26.177689347954207,26.177689347954207,26.30030279821388,26.30030279821388,26.30030279821388,26.30030279821388,26.30030279821388,26.30030279821388,26.34551117897459,26.34551117897459,26.34551117897459,26.34551117897459,26.34551117897459,26.100478961982354,26.028373313210462
pet,AgeMonths,80,25.386595080060044,25.386595080060044,25.386595080060044,25.386595080060044,25.386595080060044,25.386595080060044,25.5444598969087,25.5444598969087,25.5444598969087,25.5444598969087,25.5444598969087,25.5444598969087,25.572636506360137,25.572636506360137,25.572636506360137,25.572636506360137,25.572636506360137,25.572636506360137,25.743344442665407,25.743344442665407,25.743344442665407,25.743344442665407,25.743344442665407,25.743344442665407,25.886382791807762,25.886382791807762,25.886382791807762,25.886382791807762,25.886382791807762,25.886382791807762,25.895524315048174,25.895524315048174,25.895524315048174,25.895524315048174,25.895524315048174,25.665089539487244,25.572636506360137
pet,AgeMonths,90,24.965809625596115,24.965809625596115,24.965809625596115,24.965809625596115,24.965809625596115,24.965809625596115,25.13649401667852,25.13649401667852,25.13649401667852,25.13649401667852,25.13649401667852,25.13649401667852,25.144789799584522,25.144789799584522,25.144789799584522,25.144789799584522,25.144789799584522,25.144789799584522,25.328795397664734,25.328795397664734,25.328795397664734,25.328795397664734,25.328795397664734,25.328795397664734,25.464884808699228,25.464884808699228,25.464884808699228,25.464884808699228,25.464884808699228,25.464884808699228,25.49245692884505,25.49245692884505,25.49245692884505,25.49245692884505,25.49245692884505,25.24876932953041,25.144789799584522
pet,Vaccinated,50,11.58246787440272,11.58246787440272,11.58246787440272,11.58246787440272,11.58246787440272,11.58246787440272,11.700735345609186,11.700735345609186,11.700735345609186,11.700735345609186,11.700735345609186,11.700735345609186,11.87634702704292,11.87634702704292,11.87634702704292,11.87634702704292,11.87634702704292,11.87634702704292,12.26273241667927,12.26273241667927,12.26273241667927,12.26273241667927,12.26273241667927,12.26273241667927,12.60026184042504,12.60026184042504,12.60026184042504,12.60026184042504,12.60026184042504,12.60026184042504,13.13178421160949,13.13178421160949,13.13178421160949,13.13178421160949,13.13178421160949,12.165548230942928,11.87634702704292
pet,Size,50,11.58428076949941,11.58428076949941,11.58428076949941,11.58428076949941,11.58428076949941,11.58428076949941,11.732950189179444,11.732950189179444,11.732950189179444,11.732950189179444,11.732950189179444,11.732950189179444,11.867041475126484,11.867041475126484,11.867041475126484,11.867041475126484,11.867041475126484,11.867041475126484,12.26274865865446,12.26274865865446,12.26274865865446,12.26274865865446,12.26274865865446,12.26274865865446,12.577008278834946,12.577008278834946,12.577008278834946,12.577008278834946,12.577008278834946,12.577008278834946,13.171546463382775,13.171546463382775,13.171546463382775,13.171546463382775,13.171546463382775,12.171483101276639,11.867041475126484
pet,Vaccinated,60,11.565169473603925,11.565169473603925,11.565169473603925,11.565169473603925,11.565169473603925,11.565169473603925,11.728378288177641,11.728378288177641,11.728378288177641,11.728378288177641,11.728378288177641,11.728378288177641,11.82797322990532,11.82797322990532,11.82797322990532,11.82797322990532,11.82797322990532,11.82797322990532,12.29571921850639,12.29571921850639,12.29571921850639,12.29571921850639,12.29571921850639,12.29571921850639,12.518111133585846,12.518111133585846,12.518111133585846,12.518111133585846,12.518111133585846,12.518111133585846,13.21417287987821,13.21417287987821,13.21417287987821,13.21417287987821,13.21417287987821,12.162370641773306,11.82797322990532
pet,Size,60,11.575973605499675,11.575973605499675,11.575973605499675,11.575973605499675,11.575973605499675,11.575973605499675,11.751986255405624,11.751986255405624,11.751986255405624,11.751986255405624,11.751986255405624,11.751986255405624,11.833973512814275,11.833973512814275,11.833973512814275,11.833973512814275,11.833973512814275,11.833973512814275,12.305655491434631,12.305655491434631,12.305655491434631,12.305655491434631,12.305655491434631,12.305655491434631,12.518036145273575,12.518036145273575,12.518036145273575,12.518036145273575,12.518036145273575,12.518036145273575,13.240642218595736,13.240642218595736,13.240642218595736,13.240642218595736,13.240642218595736,12.174770318729868,11.833973512814275
pet,Vaccinated,70,11.56642208730785,11.56642208730785,11.56642208730785,11.56642208730785,11.56642208730785,11.56642208730785,11.739655897802075,11.739655897802075,11.739655897802075,11.739655897802075,11.739655897802075,11.739655897802075,11.810683196132594,11.810683196132594,11.810683196132594,11.810683196132594,11.810683196132594,11.810683196132594,12.34905810475563,12.34905810475563,12.34905810475563,12.34905810475563,12.34905810475563,12.34905810475563,12.482652040703774,12.482652040703774,12.482652040703774,12.482652040703774,12.482652040703774,12.482652040703774,13.270852462244315,13.270852462244315,13.270852462244315,13.270852462244315,13.270852462244315,12.172716864898092,11.810683196132594
pet,Size,70,11.56868804447778,11.56868804447778,11.56868804447778,11.56868804447778,11.56868804447778,11.56868804447778,11.77173162797663,11.77173162797663,11.77173162797663,11.77173162797663,11.77173162797663,11.77173162797663,11.802037825142454,11.802037825142454,11.802037825142454,11.802037825142454,11.802037825142454,11.802037825142454,12.34956745873577,12.34956745873577,12.34956745873577,12.34956745873577,12.34956745873577,12.34956745873577,12.460321626457365,12.460321626457365,12.460321626457365,12.460321626457365,12.460321626457365,12.460321626457365,13.310318679789109,13.310318679789109,13.310318679789109,13.310318679789109,13.310318679789109,12.17901922559102,11.802037825142454
pet,Vaccinated,80,11.550991646407114,11.550991646407114,11.550991646407114,11.550991646407114,11.550991646407114,11.550991646407114,11.764204045620804,11.764204045620804,11.764204045620804,11.764204045620804,11.764204045620804,11.764204045620804,11.76907188964552,11.76907188964552,11.76907188964552,11.76907188964552,11.76907188964552,11.76907188964552,12.383857048842115,12.383857048842115,12.383857048842115,12.383857048842115,12.383857048842115,12.383857048842115,12.402411552658295,12.402411552658295,12.402411552658295,12.402411552658295,12.402411552658295,12.402411552658295,13.278984445094565,13.278984445094565,13.278984445094565,13.278984445094565,13.278984445094565,12.16051826641474,11.76907188964552
pet,Size,80,11.562268469546035,11.562268469546035,11.562268469546035,11.562268469546035,11.562268469546035,11.562268469546035,11.77076681168527,11.77076681168527,11.77076681168527,11.77076681168527,11.77076681168527,11.77076681168527,11.792892200802294,11.792892200802294,11.792892200802294,11.792892200802294,11.792892200802294,11.792892200802294,12.39427579892363,12.39427579892363,12.39427579892363,12.39427579892363,12.39427579892363,12.39427579892363,12.403007993981891,12.403007993981891,12.403007993981891,12.403007993981891,12.403007993981891,12.403007993981891,13.279266665666514,13.279266665666514,13.279266665666514,13.279266665666514,13.279266665666514,12.169588599370488,11.792892200802294
pet,Vaccinated,90,11.547250003963216,11.547250003963216,11.547250003963216,11.547250003963216,11.547250003963216,11.547250003963216,11.73734594034445,11.73734594034445,11.73734594034445,11.73734594034445,11.73734594034445,11.73734594034445,11.788094647279385,11.788094647279385,11.788094647279385,11.788094647279385,11.788094647279385,11.788094647279385,12.35166763025334,12.35166763025334,12.35166763025334,12.35166763025334,12.35166763025334,12.35166763025334,12.431463794043534,12.431463794043534,12.431463794043534,12.431463794043534,12.431463794043534,12.431463794043534,13.205395717962126,13.205395717962126,13.205395717962126,13.205395717962126,13.205395717962126,12.147483162431831,11.788094647279385
